run_slot,triad_id,phase,condition_slot,condition_id,method,budget,guard_ratio,arm,training_seed,selection_seed,discovery_or_confirmation,attempt_dir,attempt_id,package,machine_id,input_snapshot_id,release_ref,release_commit,selection_sha256,resume_count,resume_mode,TN_at_FN95,actual_FN_at_FN95,threshold_at_FN95,tie_group_at_FN95,FN_at_TN68253,actual_TN_at_TN68253,threshold_at_TN68253,tie_group_at_TN68253,normal_q68,normal_q90,defect_q50,defect_q05,gap_q68_q050,tail_gap_q90_q05,prediction_rows,normal_count,defect_count,metric_version
RUN_121,TRIAD_041,A,A14,A14_FoldBalanced-Gap_B3000,FoldBalanced-Gap,3000,0.0,T,1385197443,1447515152,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P35_upload\runs\RUN_121\attempt_20260721T044247_T_dab88df0bd,attempt_20260721T044247_T_dab88df0bd,P35,machine_01,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,E3BB4F2D616E5C5D3DE6FE39E14901D3E36753573001FCF26C3401202A42D36E,0,native_approximate,66038,95,0.0276421852354043,1,108,68253,0.0316048613841719,1,0.0310622269128887,0.2185964456095158,0.9910917918397608,0.5042564744896638,0.9600295649268722,0.2856600288801479,120000,100000,20000,operational_v2_tie_safe
RUN_122,TRIAD_041,A,A14,A14_FoldBalanced-Gap_B3000,FoldBalanced-Gap,3000,0.0,R1,1385197443,987373371,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P35_upload\runs\RUN_122\attempt_20260721T183612_R1_ec748ea5be,attempt_20260721T183612_R1_ec748ea5be,P35,machine_01,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,7D8BEE0CE597DCEAA36C35958E89B91E090DDDA388557A893AA5013624ED9147,0,native_approximate,66679,95,0.0270045435262233,1,101,68253,0.0298390299626289,1,0.0293740117403497,0.223201724913845,0.989883110997506,0.5109871921074475,0.9605090992571562,0.2877854671936024,120000,100000,20000,operational_v2_tie_safe
RUN_123,TRIAD_041,A,A14,A14_FoldBalanced-Gap_B3000,FoldBalanced-Gap,3000,0.0,R2,1385197443,587321689,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P35_upload\runs\RUN_123\attempt_20260722T083759_R2_4f97e7b645,attempt_20260722T083759_R2_4f97e7b645,P35,machine_01,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,6896CBAC279F7DA9C30AD428AE2FA67998A7A4BE9AF4872ACF900C7CDE5F055C,0,native_approximate,67031,95,0.0292081069370012,1,106,68253,0.0315316249797664,1,0.0310064141887779,0.2245856528301445,0.990402433425704,0.488466979112941,0.959396019236926,0.2638813262827965,120000,100000,20000,operational_v2_tie_safe
RUN_124,TRIAD_042,A,A14,A14_FoldBalanced-Gap_B3000,FoldBalanced-Gap,3000,0.0,T,1343723075,1765600260,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P63_upload\runs\RUN_124\attempt_20260722T003022_T_4e5ee8992d,attempt_20260722T003022_T_4e5ee8992d,P63,machine_02,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,EDD1C03E84ACE2E3E016B2BCFC997272F19CE90D5DB3189955BC2DE105D135DC,0,native_approximate,65333,95,0.0279733197670578,1,106,68253,0.0332252515578017,1,0.032767831326456,0.2258205365637921,0.99065597905778,0.4912455058933312,0.957888147731324,0.2654249693295391,120000,100000,20000,operational_v2_tie_safe
RUN_125,TRIAD_042,A,A14,A14_FoldBalanced-Gap_B3000,FoldBalanced-Gap,3000,0.0,R1,1343723075,719055643,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P63_upload\runs\RUN_125\attempt_20260722T151239_R1_b8ff84535c,attempt_20260722T151239_R1_b8ff84535c,P63,machine_02,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,904E6AB141A0328CB02B06E013D93C304B629D65CB7A8E614D435565C0E0D776,0,native_approximate,66670,95,0.0289096982318974,1,109,68253,0.0319090880987306,1,0.0313640327410332,0.223888146797889,0.9912524331121788,0.5016745080858579,0.9598884003711456,0.2777863612879688,120000,100000,20000,operational_v2_tie_safe
RUN_126,TRIAD_042,A,A14,A14_FoldBalanced-Gap_B3000,FoldBalanced-Gap,3000,0.0,R2,1343723075,2003189019,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P63_upload\runs\RUN_126\attempt_20260723T055137_R2_cb86ed96fa,attempt_20260723T055137_R2_cb86ed96fa,P63,machine_02,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,73CF242FEE0BA0D8F54C589A356616AF9951D5F9003D54A00AD86358FE8A546F,0,native_approximate,66442,95,0.0283950377887162,1,101,68253,0.0317022488149851,1,0.0311783034464054,0.2223720997865266,0.9907866030403478,0.483598421641779,0.9596082995939424,0.2612263218552524,120000,100000,20000,operational_v2_tie_safe
RUN_127,TRIAD_043,A,A15,A15_GroupDiverse-Gap_B3000,GroupDiverse-Gap,3000,0.0,T,1829910790,222411419,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P24_upload\runs\RUN_127\attempt_20260720T091559_T_2b4719c210,attempt_20260720T091559_T_2b4719c210,P24,machine_03,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,762A5AB0929F7A2C7B8BF7EDABCA6E05B19878DB14F2505E7D58501F97AD0EBD,0,native_approximate,64104,95,0.0256502508568619,1,114,68253,0.0325997091867399,1,0.0321015526972486,0.2134237423814645,0.9915730229124378,0.4753562358376648,0.9594714702151892,0.2619324934562002,120000,100000,20000,operational_v2_tie_safe
RUN_128,TRIAD_043,A,A15,A15_GroupDiverse-Gap_B3000,GroupDiverse-Gap,3000,0.0,R1,1829910790,1129021633,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P24_upload\runs\RUN_128\attempt_20260720T231841_R1_7be7324f17,attempt_20260720T231841_R1_7be7324f17,P24,machine_03,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,5D5CBA62B2D0AD3AECCFBD64F0D8FD91010BFECA78779CAEF9993521DE440D23,0,native_approximate,68216,95,0.0325122860248035,1,97,68253,0.0325896515715551,1,0.0321225982746751,0.2207271885988212,0.9915653746628356,0.4946555651996845,0.9594427763881604,0.2739283766008633,120000,100000,20000,operational_v2_tie_safe
RUN_129,TRIAD_043,A,A15,A15_GroupDiverse-Gap_B3000,GroupDiverse-Gap,3000,0.0,R2,1829910790,375233602,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P24_upload\runs\RUN_129\attempt_20260721T132402_R2_b0296b2707,attempt_20260721T132402_R2_b0296b2707,P24,machine_03,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,921253371F1B6D565AD48542118F0F7BFA6AD592DD05447E202F9204286E6304,0,native_approximate,66158,95,0.0285411068304125,1,108,68253,0.0323430409677321,1,0.0318419442432843,0.2249608604119106,0.990679435504942,0.4985726046434211,0.9588374912616576,0.2736117442315104,120000,100000,20000,operational_v2_tie_safe
RUN_130,TRIAD_044,A,A15,A15_GroupDiverse-Gap_B3000,GroupDiverse-Gap,3000,0.0,T,1385197443,276642340,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P25_upload\runs\RUN_130\attempt_20260721T093542_T_0a31ceb945,attempt_20260721T093542_T_0a31ceb945,P25,machine_04,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,363A6F4958DFF9C19FDD28AF6DA4D78796A49EE19CE0A739B696E5C599A7DEAA,0,native_approximate,64746,95,0.0269457562317255,1,112,68253,0.0325857934430199,1,0.0321044765717023,0.2144184552293698,0.9909722635864122,0.4822618294566888,0.95886778701471,0.2678433742273189,120000,100000,20000,operational_v2_tie_safe
RUN_131,TRIAD_044,A,A15,A15_GroupDiverse-Gap_B3000,GroupDiverse-Gap,3000,0.0,R1,1385197443,1991832991,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P25_upload\runs\RUN_131\attempt_20260721T234053_R1_3ecaa144d1,attempt_20260721T234053_R1_3ecaa144d1,P25,machine_04,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,C64EC5DF93B8A3AD52C416C18903F83432FE9310299F443334ADD7BD0B775C80,0,native_approximate,66077,95,0.0285810846678501,1,120,68253,0.0326426657978494,1,0.0321388015576491,0.2234602141009038,0.990563707821413,0.5018482025895683,0.958424906263764,0.2783879884886645,120000,100000,20000,operational_v2_tie_safe
RUN_132,TRIAD_044,A,A15,A15_GroupDiverse-Gap_B3000,GroupDiverse-Gap,3000,0.0,R2,1385197443,1115133061,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P25_upload\runs\RUN_132\attempt_20260722T134305_R2_c2163e3d84,attempt_20260722T134305_R2_c2163e3d84,P25,machine_04,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,DB8BCB47C670617C9A3F03D15F5EEE2B9F8CB4ACC02061C526C16B9B4B50D4D0,0,native_approximate,66873,95,0.0280996136237028,1,106,68253,0.0305036869305595,1,0.0300504285280631,0.2182103646534872,0.9905629092645734,0.5035017607985164,0.9605124807365102,0.2852913961450291,120000,100000,20000,operational_v2_tie_safe
RUN_133,TRIAD_045,A,A15,A15_GroupDiverse-Gap_B3000,GroupDiverse-Gap,3000,0.0,T,1343723075,1703632046,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P14_upload\runs\RUN_133\attempt_20260721T082326_T_902cd0f7e5,attempt_20260721T082326_T_902cd0f7e5,P14,machine_05,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,3C31E1A36C1865F5DC30664D9D0BB8F9CE3CBB0F19A1913C69109F432085FD96,0,native_approximate,66955,95,0.0302801615677091,1,107,68253,0.0327597390787302,1,0.0322614890749784,0.2310095458877936,0.99041134419099,0.4959053425212332,0.9581498551160116,0.2648957966334396,120000,100000,20000,operational_v2_tie_safe
RUN_134,TRIAD_045,A,A15,A15_GroupDiverse-Gap_B3000,GroupDiverse-Gap,3000,0.0,R1,1343723075,963122165,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P14_upload\runs\RUN_134\attempt_20260721T221958_R1_3a26884807,attempt_20260721T221958_R1_3a26884807,P14,machine_05,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,BF63373E38A548D9AFF336F959D4513E986390A0593BC3ED2D3F0CFF41B191A7,0,native_approximate,66270,95,0.0276488040216103,2,107,68253,0.0310875103138873,1,0.0306380346390259,0.2229708630432502,0.9909472730652208,0.4829442736315859,0.9603092384261948,0.2599734105883357,120000,100000,20000,operational_v2_tie_safe
RUN_135,TRIAD_045,A,A15,A15_GroupDiverse-Gap_B3000,GroupDiverse-Gap,3000,0.0,R2,1343723075,150549446,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P14_upload\runs\RUN_135\attempt_20260722T120032_R2_d578c1ade3,attempt_20260722T120032_R2_d578c1ade3,P14,machine_05,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,2CF11A5E1B9BA6EF9028DE3C7EA46BFC5659898E205CA28BFFB8B82EAA41EB73,0,native_approximate,65739,95,0.026421764809531,1,113,68253,0.0310047596678035,1,0.0305301702715297,0.226119768390808,0.9903364536285144,0.4996937346166739,0.9598062833569846,0.2735739662258659,120000,100000,20000,operational_v2_tie_safe
RUN_136,TRIAD_046,A,A16,A16_GapResidual-Strict_B3000,GapResidual-Strict,3000,0.0,T,1829910790,478814057,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P26_upload\runs\RUN_136\attempt_20260721T010916_T_ffc3790556,attempt_20260721T010916_T_ffc3790556,P26,machine_06,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,CB43EA743C263A248A656E66F3C0B9BE9AB57FD3DAB7A7E7AB8CA7A5709657DD,0,native_approximate,64777,95,0.0245655109826159,1,113,68253,0.0302690171611606,1,0.0297630119106624,0.2213853038316449,0.9904279715283446,0.4958148833023049,0.9606649596176822,0.27442957947066,120000,100000,20000,operational_v2_tie_safe
RUN_137,TRIAD_046,A,A16,A16_GapResidual-Strict_B3000,GapResidual-Strict,3000,0.0,R1,1829910790,994254849,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P26_upload\runs\RUN_137\attempt_20260721T171515_R1_8c0df80ee8,attempt_20260721T171515_R1_8c0df80ee8,P26,machine_06,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,B603347050703EC2B7687AF73A8A3E0EF5988DB79A7A877FBE9D4F27ED6E196F,0,native_approximate,67071,95,0.0298232797716792,1,103,68253,0.0321088758305656,1,0.0316186483900535,0.2206786097529349,0.9904133546673012,0.4980384859173606,0.9587947062772476,0.2773598761644257,120000,100000,20000,operational_v2_tie_safe
RUN_138,TRIAD_046,A,A16,A16_GapResidual-Strict_B3000,GapResidual-Strict,3000,0.0,R2,1829910790,726616246,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P26_upload\runs\RUN_138\attempt_20260722T091657_R2_95b0b2add8,attempt_20260722T091657_R2_95b0b2add8,P26,machine_06,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,A7F9D824C3F244DE21F6E50C2BC13A6046CA7100B6BBAB5681710FE70BB7D0D2,0,native_approximate,63476,95,0.0234925497101104,1,130,68253,0.0307471595039616,1,0.0303112302567952,0.2173624613784249,0.9904665961865032,0.4864932661370739,0.960155365929708,0.269130804758649,120000,100000,20000,operational_v2_tie_safe
RUN_139,TRIAD_047,A,A16,A16_GapResidual-Strict_B3000,GapResidual-Strict,3000,0.0,T,1385197443,1518223763,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P13_upload\runs\RUN_139\attempt_20260720T075844_T_d88cbfa5e6,attempt_20260720T075844_T_d88cbfa5e6,P13,machine_07,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,666512AC1943F4CDDC38C32E8AD40BE0FA9853DC6C2882094DDABB4697CDB318,0,native_approximate,65235,95,0.0263628314099089,1,117,68253,0.0313299089031677,1,0.0308400709127305,0.2159571302430993,0.9908752562228405,0.4676923923325029,0.96003518531011,0.2517352620894036,120000,100000,20000,operational_v2_tie_safe
RUN_140,TRIAD_047,A,A16,A16_GapResidual-Strict_B3000,GapResidual-Strict,3000,0.0,R1,1385197443,487100401,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P13_upload\runs\RUN_140\attempt_20260720T213900_R1_d167d652a1,attempt_20260720T213900_R1_d167d652a1,P13,machine_07,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,6F9E9A2375E27207953EDE1A14C6DE9D3C22FACA6D9CD105FFD2910DA6D90CBC,0,native_approximate,67277,95,0.0283873169721208,1,104,68253,0.0302170012653302,1,0.0296891268476045,0.2209121022441049,0.9908403913999344,0.4987607432113707,0.96115126455233,0.2778486409672658,120000,100000,20000,operational_v2_tie_safe
RUN_141,TRIAD_047,A,A16,A16_GapResidual-Strict_B3000,GapResidual-Strict,3000,0.0,R2,1385197443,2058155519,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P13_upload\runs\RUN_141\attempt_20260721T112337_R2_2078a43a18,attempt_20260721T112337_R2_2078a43a18,P13,machine_07,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,578D9B84AB280962BC176A8A3ECD09BC5310A90C949D30FE392F11A2CF70B410,0,native_approximate,66656,95,0.0286001481393966,1,108,68253,0.0316325801834839,1,0.0310850661104794,0.2330494919033195,0.9901596639343456,0.506145017346058,0.9590745978238664,0.2730955254427385,120000,100000,20000,operational_v2_tie_safe
RUN_142,TRIAD_048,A,A16,A16_GapResidual-Strict_B3000,GapResidual-Strict,3000,0.0,T,1343723075,1217211708,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P64_upload\runs\RUN_142\attempt_20260720T100508_T_e087a7c816,attempt_20260720T100508_T_e087a7c816,P64,machine_08,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,5447396769807303CBFBE4F5AE7EE2D68BA42A8ACB7E8E495CFD522259B15733,0,native_approximate,66729,95,0.0299539473834966,1,108,68253,0.0327032251066395,1,0.0322112675824208,0.2215432448812864,0.9909276731563076,0.5038432132949842,0.9587164055738866,0.2822999684136977,120000,100000,20000,operational_v2_tie_safe
RUN_143,TRIAD_048,A,A16,A16_GapResidual-Strict_B3000,GapResidual-Strict,3000,0.0,R1,1343723075,1211636253,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P64_upload\runs\RUN_143\attempt_20260721T000400_R1_fa7addde7b,attempt_20260721T000400_R1_fa7addde7b,P64,machine_08,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,C2EAE011A780F44371D6C4A8B0E504FE743ADBCD67815B7E696EEF8EE01F6A9B,0,native_approximate,67136,95,0.0292491994768192,1,107,68253,0.0314370453327518,1,0.030930493869897,0.226356377166167,0.9895834812368868,0.4980262230160826,0.9586529873669898,0.2716698458499156,120000,100000,20000,operational_v2_tie_safe
RUN_144,TRIAD_048,A,A16,A16_GapResidual-Strict_B3000,GapResidual-Strict,3000,0.0,R2,1343723075,170175844,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P64_upload\runs\RUN_144\attempt_20260721T140413_R2_31f213dc05,attempt_20260721T140413_R2_31f213dc05,P64,machine_08,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,33DAFC96470E25D5F723C91DFE4D7CEDD71F2C44C570A3F7A8AE1D2D5F23731E,0,native_approximate,65973,95,0.0285363958551493,1,107,68253,0.0329940021305683,1,0.0325128520746046,0.2312419137508325,0.990449411429594,0.4918843117124223,0.9579365593549894,0.2606423979615898,120000,100000,20000,operational_v2_tie_safe
RUN_145,TRIAD_049,A,A17,A17_WindowEarlyLate40_B3000,WindowEarlyLate40,3000,0.0,T,1829910790,1421036678,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P34_upload\runs\RUN_145\attempt_20260720T142414_T_3c0fc20962,attempt_20260720T142414_T_3c0fc20962,P34,machine_09,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,ABCF456CBA4D215EE84DD656361D0B1DD5F897BAA9DC940E9464BD1A9E2BCE0E,0,native_approximate,66010,95,0.0280516976752171,1,110,68253,0.0320667671209995,1,0.0315821389398307,0.2216483025066487,0.9915171458987692,0.4877297100810892,0.9599350069589384,0.2660814075744404,120000,100000,20000,operational_v2_tie_safe
RUN_146,TRIAD_049,A,A17,A17_WindowEarlyLate40_B3000,WindowEarlyLate40,3000,0.0,R1,1829910790,440860793,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P34_upload\runs\RUN_146\attempt_20260721T045152_R1_c5210db7ee,attempt_20260721T045152_R1_c5210db7ee,P34,machine_09,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,8B6FC649BF768BD2AF2CC7F9BB694622EBC6CACDFB630D1FF018F11B1ABA290D,0,native_approximate,67319,95,0.029877706990393,1,108,68253,0.031525896229755,1,0.0310750736997204,0.2256940262611295,0.9900761132424164,0.5086087749326599,0.959001039542696,0.2829147486715303,120000,100000,20000,operational_v2_tie_safe
RUN_147,TRIAD_049,A,A17,A17_WindowEarlyLate40_B3000,WindowEarlyLate40,3000,0.0,R2,1829910790,1291760106,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P34_upload\runs\RUN_147\attempt_20260721T191650_R2_3d53e23501,attempt_20260721T191650_R2_3d53e23501,P34,machine_09,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,72BEFE8B8BC5DEABA5CBCD487AA4D113D4D9A22C396CF466BEE40960F304AD58,0,native_approximate,65665,95,0.0263268742679057,1,106,68253,0.0308173177265699,1,0.0302918344773037,0.2169089477956325,0.9902844826729376,0.4959809968053641,0.959992648195634,0.2790720490097316,120000,100000,20000,operational_v2_tie_safe
RUN_148,TRIAD_050,A,A17,A17_WindowEarlyLate40_B3000,WindowEarlyLate40,3000,0.0,T,1385197443,2087502397,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P56_upload\runs\RUN_148\attempt_20260720T113054_T_0321fe4c51,attempt_20260720T113054_T_0321fe4c51,P56,machine_10,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,69F564E17199791ED3448E2191B6C4CE3F4CE2E34ABF8C6BE40A0CA19B9A8A65,0,native_approximate,66507,95,0.0275889443451893,1,107,68253,0.0307028511826699,1,0.0302690241516894,0.2154529115837497,0.9901824759808114,0.4933769410587614,0.959913451829122,0.2779240294750117,120000,100000,20000,operational_v2_tie_safe
RUN_149,TRIAD_050,A,A17,A17_WindowEarlyLate40_B3000,WindowEarlyLate40,3000,0.0,R1,1385197443,1149286160,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P56_upload\runs\RUN_149\attempt_20260721T013812_R1_96f64f606b,attempt_20260721T013812_R1_96f64f606b,P56,machine_10,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,585792D69961FFE7452845B0841380425FF6C34FEA8475C49A3BE92D6B77B5C0,0,native_approximate,64937,95,0.0255198499162169,1,117,68253,0.0310994039962176,1,0.0305885117087312,0.2239332670206822,0.9904760803785568,0.4994992378176877,0.9598875686698256,0.2755659707970054,120000,100000,20000,operational_v2_tie_safe
RUN_150,TRIAD_050,A,A17,A17_WindowEarlyLate40_B3000,WindowEarlyLate40,3000,0.0,R2,1385197443,536635280,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P56_upload\runs\RUN_150\attempt_20260721T154708_R2_135a71e00e,attempt_20260721T154708_R2_135a71e00e,P56,machine_10,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,47D0EFA960D1CE862C789E6047E967E02BCCE441AA45619F3E2A2380E6836498,0,native_approximate,66503,95,0.0276207377614527,1,111,68253,0.0307772791631201,1,0.0302871117081192,0.2189115249438527,0.99091990168762,0.4942250431473017,0.9606327899795007,0.2753135182034489,120000,100000,20000,operational_v2_tie_safe
RUN_151,TRIAD_051,A,A17,A17_WindowEarlyLate40_B3000,WindowEarlyLate40,3000,0.0,T,1343723075,2018778730,discovery,C:\baidunetdiskdownload\stage1_gapvalue240_all_uploads_extracted\stage1_gapvalue240_P35_upload\runs\RUN_151\attempt_20260722T224036_T_cd92a98c6e,attempt_20260722T224036_T_cd92a98c6e,P35,machine_01,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,stage1-gapvalue240-runtime-v1.2.0,73662c8d4fdcc1dc682308b65c7f021de645f41e,5E860BA9E6EFC4EB4C3EC5DFA73D53C3A997F9653572D4ED30F804AE7CE4AC19,0,native_approximate,65582,95,0.0273515144814645,1,108,68253,0.0316907794416208,1,0.0312017273059936,0.2128903158575098,0.991116132064136,0.4844521046334334,0.9599144047581424,0.2715617887759235,120000,100000,20000,operational_v2_tie_safe
