rank,sample_id,y_true,oof_fold,oof_group_id,train_primary_class,dynamic_bucket,mean_p_defect,correct_rate,std_p_defect,raw_score,method,method_eligible_pool_id
2179,Det/images/normal_train/00755615.png,0,05,filename_bucket_1000:755,Normal,learnable_hard,0.3616437271,0.725,0.1764637469,0.6055225227,EndpointTrend,learnable_normal
2180,Det/images/normal_train/00428746.png,0,04,filename_bucket_1000:428,Normal,learnable_hard,0.0490657176,0.98,0.0957018008,0.605502304,EndpointTrend,learnable_normal
2181,Det/images/normal_train/00331412.png,0,02,filename_bucket_1000:331,Normal,learnable_hard,0.1725578869,0.985,0.0828314928,0.6054971442,EndpointTrend,learnable_normal
2182,Det/images/normal_train/00908355.png,0,06,filename_bucket_1000:908,Normal,learnable_hard,0.4285284246,0.56,0.2708601664,0.605453373,EndpointTrend,learnable_normal
2183,Det/images/normal_train/01141737.png,0,08,filename_bucket_1000:1141,Normal,learnable_hard,0.3989185456,0.665,0.1890590846,0.6053034812,EndpointTrend,learnable_normal
2184,Det/images/normal_train/01129147.png,0,09,filename_bucket_1000:1129,Normal,learnable_hard,0.0597497188,0.985,0.0925375725,0.6051438594,EndpointTrend,learnable_normal
2185,Det/images/normal_train/00500404.png,0,05,filename_bucket_1000:500,Normal,learnable_hard,0.5487343457,0.285,0.2336960094,0.6050747473,EndpointTrend,learnable_normal
2186,Det/images/normal_train/00632571.png,0,09,filename_bucket_1000:632,Normal,learnable_hard,0.0735628472,0.98,0.1048676227,0.605074443,EndpointTrend,learnable_normal
2187,Det/images/normal_train/01183906.png,0,04,filename_bucket_1000:1183,Normal,learnable_hard,0.1172380683,0.98,0.1076466182,0.6049955184,EndpointTrend,learnable_normal
2188,Det/images/normal_train/00720561.png,0,09,filename_bucket_1000:720,Normal,learnable_hard,0.1545316269,0.995,0.1382607484,0.6049020842,EndpointTrend,learnable_normal
2189,Det/images/normal_train/00932468.png,0,07,filename_bucket_1000:932,Normal,learnable_hard,0.3386386719,0.64,0.2680062785,0.6047981809999999,EndpointTrend,learnable_normal
2190,Det/images/normal_train/00823307.png,0,02,filename_bucket_1000:823,Normal,learnable_hard,0.0564786244,0.985,0.1067844065,0.6046403677000001,EndpointTrend,learnable_normal
2191,Det/images/normal_train/01123118.png,0,06,filename_bucket_1000:1123,Normal,learnable_hard,0.1844152669,0.98,0.1016682964,0.6046133377,EndpointTrend,learnable_normal
2192,Det/images/normal_train/00817511.png,0,07,filename_bucket_1000:817,Normal,learnable_hard,0.0964556441,0.985,0.1324132152,0.6045579131,EndpointTrend,learnable_normal
2193,Det/images/normal_train/01053722.png,0,05,filename_bucket_1000:1053,Normal,learnable_hard,0.1976333399,0.995,0.1177842554,0.6045049867,EndpointTrend,learnable_normal
2194,Det/images/normal_train/00912936.png,0,01,filename_bucket_1000:912,Normal,learnable_hard,0.1492448494,0.955,0.1308857594,0.6044890597,EndpointTrend,learnable_normal
2195,Det/images/normal_train/00756067.png,0,05,filename_bucket_1000:756,Normal,learnable_hard,0.14097367,0.985,0.0980701019,0.604425203,EndpointTrend,learnable_normal
2196,Det/images/normal_train/00897421.png,0,00,filename_bucket_1000:897,Normal,learnable_hard,0.1112104698,0.99,0.0964286882,0.6042761366999999,EndpointTrend,learnable_normal
2197,Det/images/normal_train/01073046.png,0,07,filename_bucket_1000:1073,Normal,learnable_hard,0.1427252086,0.985,0.150688885,0.6042148713000001,EndpointTrend,learnable_normal
2198,Det/images/normal_train/01075826.png,0,05,filename_bucket_1000:1075,Normal,learnable_hard,0.2622288877,0.965,0.151400665,0.6040188624,EndpointTrend,learnable_normal
2199,Det/images/normal_train/01106253.png,0,00,filename_bucket_1000:1106,Normal,learnable_hard,0.2919047527,0.915,0.1486691237,0.6039553308000001,EndpointTrend,learnable_normal
2200,Det/images/normal_train/00990255.png,0,03,filename_bucket_1000:990,Normal,learnable_hard,0.7064411177,0.185,0.2451652042,0.6039013675999999,EndpointTrend,learnable_normal
2201,Det/images/normal_train/00685738.png,0,08,filename_bucket_1000:685,Normal,learnable_hard,0.8251237103,0.12,0.2280645841,0.6038301064999999,EndpointTrend,learnable_normal
2202,Det/images/normal_train/00225997.png,0,01,filename_bucket_1000:225,Normal,learnable_hard,0.2444394493,0.97,0.122000068,0.6037595477,EndpointTrend,learnable_normal
2203,Det/images/normal_train/00409195.png,0,06,filename_bucket_1000:409,Normal,learnable_hard,0.1352368442,0.985,0.0989143694,0.6037075687,EndpointTrend,learnable_normal
2204,Det/images/normal_train/01151066.png,0,00,filename_bucket_1000:1151,Normal,learnable_hard,0.1037543627,0.99,0.0888376453,0.6036883891,EndpointTrend,learnable_normal
2205,Det/images/normal_train/00285822.png,0,00,filename_bucket_1000:285,Normal,learnable_hard,0.0663860233,0.985,0.103017867,0.6036757764,EndpointTrend,learnable_normal
2206,Det/images/normal_train/00388167.png,0,00,filename_bucket_1000:388,Normal,learnable_hard,0.3164302721,0.845,0.1852518348,0.6036263238,EndpointTrend,learnable_normal
2207,Det/images/normal_train/00214581.png,0,09,filename_bucket_1000:214,Normal,learnable_hard,0.1800140043,0.985,0.1750790668,0.6036080963,EndpointTrend,learnable_normal
2208,Det/images/normal_train/00914922.png,0,04,filename_bucket_1000:914,Normal,learnable_hard,0.1418442833,0.99,0.0991374296,0.6035159274999999,EndpointTrend,learnable_normal
2209,Det/images/normal_train/00697452.png,0,05,filename_bucket_1000:697,Normal,learnable_hard,0.9130080451,0.015,0.1157031578,0.6035026014,EndpointTrend,learnable_normal
2210,Det/images/normal_train/00708456.png,0,03,filename_bucket_1000:708,Normal,learnable_hard,0.0846669534,0.985,0.1115534119,0.6033636584000001,EndpointTrend,learnable_normal
2211,Det/images/normal_train/00292998.png,0,00,filename_bucket_1000:292,Normal,learnable_hard,0.0305077323,0.985,0.0966725138,0.603019016,EndpointTrend,learnable_normal
2212,Det/images/normal_train/01086161.png,0,04,filename_bucket_1000:1086,Normal,learnable_hard,0.1266082511,0.95,0.1551861124,0.6026749715,EndpointTrend,learnable_normal
2213,Det/images/normal_train/00967134.png,0,04,filename_bucket_1000:967,Normal,learnable_hard,0.1695946812,0.98,0.143864081,0.6026066364,EndpointTrend,learnable_normal
2214,Det/images/normal_train/00400072.png,0,04,filename_bucket_1000:400,Normal,learnable_hard,0.3100116338,0.7,0.2422202485,0.6025849401,EndpointTrend,learnable_normal
2215,Det/images/normal_train/00677501.png,0,01,filename_bucket_1000:677,Normal,learnable_hard,0.1141381336,0.97,0.1537175657,0.6022370121,EndpointTrend,learnable_normal
2216,Det/images/normal_train/01279937.png,0,06,filename_bucket_1000:1279,Normal,learnable_hard,0.0725379403,0.99,0.0833177411,0.6022266436,EndpointTrend,learnable_normal
2217,Det/images/normal_train/00669389.png,0,08,filename_bucket_1000:669,Normal,learnable_hard,0.0651858275,0.98,0.1113450292,0.6020535503,EndpointTrend,learnable_normal
2218,Det/images/normal_train/00886053.png,0,09,filename_bucket_1000:886,Normal,learnable_hard,0.4967142068,0.365,0.2282331978,0.6019964073,EndpointTrend,learnable_normal
2219,Det/images/normal_train/00760631.png,0,04,filename_bucket_1000:760,Normal,learnable_hard,0.5941779277,0.22,0.2494086758,0.6019584267,EndpointTrend,learnable_normal
2220,Det/images/normal_train/01045816.png,0,08,filename_bucket_1000:1045,Normal,learnable_hard,0.1066955627,0.99,0.0898370371,0.6018949701,EndpointTrend,learnable_normal
2221,Det/images/normal_train/01094644.png,0,05,filename_bucket_1000:1094,Normal,learnable_hard,0.3186936759,0.93,0.1257272849,0.6018610224000001,EndpointTrend,learnable_normal
2222,Det/images/normal_train/00741221.png,0,07,filename_bucket_1000:741,Normal,learnable_hard,0.0847049453,0.985,0.1007924202,0.6017583306,EndpointTrend,learnable_normal
2223,Det/images/normal_train/00240267.png,0,07,filename_bucket_1000:240,Normal,learnable_hard,0.612036355,0.28,0.3227654128,0.6017011701999999,EndpointTrend,learnable_normal
2224,Det/images/normal_train/01289525.png,0,01,filename_bucket_1000:1289,Normal,learnable_hard,0.2615287812,0.96,0.1302631046,0.6016983016999999,EndpointTrend,learnable_normal
2225,Det/images/normal_train/00521823.png,0,05,filename_bucket_1000:521,Normal,learnable_hard,0.1274617043,0.985,0.150920339,0.6015346312000001,EndpointTrend,learnable_normal
2226,Det/images/normal_train/00829768.png,0,09,filename_bucket_1000:829,Normal,learnable_hard,0.1938268474,0.97,0.108929023,0.6015011519,EndpointTrend,learnable_normal
2227,Det/images/normal_train/00309451.png,0,00,filename_bucket_1000:309,Normal,learnable_hard,0.0973326714,0.995,0.1045792756,0.6014893818,EndpointTrend,learnable_normal
2228,Det/images/normal_train/00239051.png,0,09,filename_bucket_1000:239,Normal,learnable_hard,0.3756661712,0.65,0.1863757525,0.6011771019000001,EndpointTrend,learnable_normal
2229,Det/images/normal_train/00229294.png,0,03,filename_bucket_1000:229,Normal,learnable_hard,0.0963843884,0.99,0.1045075185,0.6011769284,EndpointTrend,learnable_normal
2230,Det/images/normal_train/01289003.png,0,01,filename_bucket_1000:1289,Normal,learnable_hard,0.2473836309,0.865,0.2003144341,0.6011287155,EndpointTrend,learnable_normal
2231,Det/images/normal_train/00411669.png,0,06,filename_bucket_1000:411,Normal,learnable_hard,0.091065141,0.99,0.079362097,0.6010951586000001,EndpointTrend,learnable_normal
2232,Det/images/normal_train/00473041.png,0,06,filename_bucket_1000:473,Normal,learnable_hard,0.1747644693,0.955,0.1682209878,0.6009975001,EndpointTrend,learnable_normal
2233,Det/images/normal_train/00587885.png,0,00,filename_bucket_1000:587,Normal,learnable_hard,0.1190601993,0.985,0.0917419555,0.6009478632999999,EndpointTrend,learnable_normal
2234,Det/images/normal_train/01131527.png,0,01,filename_bucket_1000:1131,Normal,learnable_hard,0.1580028944,0.99,0.1115751727,0.6009255980999999,EndpointTrend,learnable_normal
2235,Det/images/normal_train/00969734.png,0,04,filename_bucket_1000:969,Normal,learnable_hard,0.1565108734,0.98,0.1113223933,0.6006729773,EndpointTrend,learnable_normal
2236,Det/images/normal_train/00558892.png,0,06,filename_bucket_1000:558,Normal,learnable_hard,0.1935694233,0.895,0.2151792515,0.6004213405,EndpointTrend,learnable_normal
2237,Det/images/normal_train/00876755.png,0,04,filename_bucket_1000:876,Normal,learnable_hard,0.1355700843,0.985,0.1228896814,0.6003032871,EndpointTrend,learnable_normal
2238,Det/images/normal_train/01169980.png,0,08,filename_bucket_1000:1169,Normal,learnable_hard,0.1669685451,0.995,0.0866503226,0.6002189242999999,EndpointTrend,learnable_normal
2239,Det/images/normal_train/00875928.png,0,06,filename_bucket_1000:875,Normal,learnable_hard,0.041915099,0.99,0.082072118,0.6001962998,EndpointTrend,learnable_normal
2240,Det/images/normal_train/00997744.png,0,08,filename_bucket_1000:997,Normal,learnable_hard,0.028630632,0.985,0.090154165,0.5999901905,EndpointTrend,learnable_normal
2241,Det/images/normal_train/00873388.png,0,04,filename_bucket_1000:873,Normal,learnable_hard,0.4567327582,0.44,0.2438933732,0.5999698340999999,EndpointTrend,learnable_normal
2242,Det/images/normal_train/01028631.png,0,06,filename_bucket_1000:1028,Normal,learnable_hard,0.279165038,0.81,0.2263552304,0.599749434,EndpointTrend,learnable_normal
2243,Det/images/normal_train/00330995.png,0,00,filename_bucket_1000:330,Normal,learnable_hard,0.1237913502,0.995,0.081394764,0.5997338742,EndpointTrend,learnable_normal
2244,Det/images/normal_train/00364393.png,0,08,filename_bucket_1000:364,Normal,learnable_hard,0.619909905,0.225,0.293716909,0.5997191379,EndpointTrend,learnable_normal
2245,Det/images/normal_train/01134737.png,0,08,filename_bucket_1000:1134,Normal,learnable_hard,0.5241714746,0.335,0.2181787728,0.5996009111,EndpointTrend,learnable_normal
2246,Det/images/normal_train/01220285.png,0,01,filename_bucket_1000:1220,Normal,learnable_hard,0.0931399023,0.995,0.0780176917,0.5995270847,EndpointTrend,learnable_normal
2247,Det/images/normal_train/00931753.png,0,02,filename_bucket_1000:931,Normal,learnable_hard,0.1564726978,0.985,0.1001835074,0.5991744324999999,EndpointTrend,learnable_normal
2248,Det/images/normal_train/00912870.png,0,01,filename_bucket_1000:912,Normal,learnable_hard,0.043546309,0.99,0.0888161636,0.5991503235,EndpointTrend,learnable_normal
2249,Det/images/normal_train/00614339.png,0,05,filename_bucket_1000:614,Normal,learnable_hard,0.287850627,0.85,0.2071318558,0.599088533,EndpointTrend,learnable_normal
2250,Det/images/normal_train/01100210.png,0,06,filename_bucket_1000:1100,Normal,learnable_hard,0.1195764851,0.995,0.1188361629,0.5989353527,EndpointTrend,learnable_normal
2251,Det/images/normal_train/00187438.png,0,03,filename_bucket_1000:187,Normal,learnable_hard,0.1477100996,0.985,0.1247952944,0.59892755,EndpointTrend,learnable_normal
2252,Det/images/normal_train/00384475.png,0,08,filename_bucket_1000:384,Normal,learnable_hard,0.4654687483,0.355,0.2431538846,0.5987231746,EndpointTrend,learnable_normal
2253,Det/images/normal_train/01133765.png,0,09,filename_bucket_1000:1133,Normal,learnable_hard,0.2644714438,0.76,0.2407226718,0.598564574,EndpointTrend,learnable_normal
2254,Det/images/normal_train/00873415.png,0,04,filename_bucket_1000:873,Normal,learnable_hard,0.3225669289,0.685,0.2624525177,0.5985547459,EndpointTrend,learnable_normal
2255,Det/images/normal_train/00358428.png,0,04,filename_bucket_1000:358,Normal,learnable_hard,0.1965027967,0.93,0.1931408107,0.598294887,EndpointTrend,learnable_normal
2256,Det/images/normal_train/00453738.png,0,03,filename_bucket_1000:453,Normal,learnable_hard,0.1969580827,0.95,0.1558678227,0.5982921384,EndpointTrend,learnable_normal
2257,Det/images/normal_train/01106462.png,0,00,filename_bucket_1000:1106,Normal,learnable_hard,0.0994955429,0.985,0.0974924809,0.598084188,EndpointTrend,learnable_normal
2258,Det/images/normal_train/00720979.png,0,09,filename_bucket_1000:720,Normal,learnable_hard,0.2068470228,0.975,0.1158136527,0.5979738496,EndpointTrend,learnable_normal
2259,Det/images/normal_train/00360365.png,0,08,filename_bucket_1000:360,Normal,learnable_hard,0.1541623868,0.97,0.1552099135,0.5977583787999999,EndpointTrend,learnable_normal
2260,Det/images/normal_train/01070018.png,0,06,filename_bucket_1000:1070,Normal,learnable_hard,0.6248981631,0.215,0.2604832741,0.5976961516,EndpointTrend,learnable_normal
2261,Det/images/normal_train/00392745.png,0,08,filename_bucket_1000:392,Normal,learnable_hard,0.111722005,0.98,0.1217826835,0.5975100443,EndpointTrend,learnable_normal
2262,Det/images/normal_train/00897423.png,0,00,filename_bucket_1000:897,Normal,learnable_hard,0.0664121403,0.98,0.1085515283,0.5974960102,EndpointTrend,learnable_normal
2263,Det/images/normal_train/00683814.png,0,07,filename_bucket_1000:683,Normal,learnable_hard,0.0948636898,0.985,0.118781493,0.5971878463,EndpointTrend,learnable_normal
2264,Det/images/normal_train/01225954.png,0,01,filename_bucket_1000:1225,Normal,learnable_hard,0.0994218759,0.98,0.1147439198,0.5971234143,EndpointTrend,learnable_normal
2265,Det/images/normal_train/00545786.png,0,07,filename_bucket_1000:545,Normal,learnable_hard,0.0679975925,0.99,0.1013421118,0.5970928036,EndpointTrend,learnable_normal
2266,Det/images/normal_train/00990233.png,0,03,filename_bucket_1000:990,Normal,learnable_hard,0.0722312821,0.985,0.1000934854,0.5970050115000001,EndpointTrend,learnable_normal
2267,Det/images/normal_train/00445434.png,0,08,filename_bucket_1000:445,Normal,learnable_hard,0.1296165612,0.98,0.1512211242,0.5969555503999999,EndpointTrend,learnable_normal
2268,Det/images/normal_train/00375056.png,0,04,filename_bucket_1000:375,Normal,learnable_hard,0.0428843037,0.99,0.0658167042,0.5969094895,EndpointTrend,learnable_normal
2269,Det/images/normal_train/00348043.png,0,03,filename_bucket_1000:348,Normal,learnable_hard,0.0774239718,0.99,0.0792519322,0.5968986995,EndpointTrend,learnable_normal
2270,Det/images/normal_train/01227171.png,0,08,filename_bucket_1000:1227,Normal,learnable_hard,0.2375941597,0.96,0.1487434783,0.5968793298,EndpointTrend,learnable_normal
2271,Det/images/normal_train/01226513.png,0,00,filename_bucket_1000:1226,Normal,learnable_hard,0.5441063717,0.41,0.2736169677,0.5968674347,EndpointTrend,learnable_normal
2272,Det/images/normal_train/00558221.png,0,06,filename_bucket_1000:558,Normal,learnable_hard,0.208754439,0.97,0.1671106884,0.5968366042,EndpointTrend,learnable_normal
2273,Det/images/normal_train/00315376.png,0,03,filename_bucket_1000:315,Normal,learnable_hard,0.1053074058,0.99,0.1137580002,0.5968107833,EndpointTrend,learnable_normal
2274,Det/images/normal_train/01277531.png,0,07,filename_bucket_1000:1277,Normal,learnable_hard,0.0746825979,0.99,0.0942910239,0.5966947313,EndpointTrend,learnable_normal
2275,Det/images/normal_train/00675312.png,0,04,filename_bucket_1000:675,Normal,learnable_hard,0.1911344078,0.975,0.1590695993,0.5965061818999999,EndpointTrend,learnable_normal
2276,Det/images/normal_train/00241302.png,0,05,filename_bucket_1000:241,Normal,learnable_hard,0.0908844451,0.99,0.1078619151,0.5963922461000001,EndpointTrend,learnable_normal
2277,Det/images/normal_train/01222937.png,0,07,filename_bucket_1000:1222,Normal,learnable_hard,0.2972517512,0.91,0.1826180326,0.5962897107999999,EndpointTrend,learnable_normal
2278,Det/images/normal_train/00546268.png,0,07,filename_bucket_1000:546,Normal,learnable_hard,0.0786282596,0.97,0.1121790165,0.5962807196,EndpointTrend,learnable_normal
2279,Det/images/normal_train/00765341.png,0,08,filename_bucket_1000:765,Normal,learnable_hard,0.2154614447,0.815,0.2075323477,0.5962760221,EndpointTrend,learnable_normal
2280,Det/images/normal_train/01276385.png,0,01,filename_bucket_1000:1276,Normal,learnable_hard,0.1154519876,0.99,0.0989134784,0.5962188675,EndpointTrend,learnable_normal
2281,Det/images/normal_train/00362303.png,0,08,filename_bucket_1000:362,Normal,learnable_hard,0.1822845823,0.955,0.1690088387,0.5961348918,EndpointTrend,learnable_normal
2282,Det/images/normal_train/00784112.png,0,00,filename_bucket_1000:784,Normal,learnable_hard,0.6848139681,0.14,0.1346710663,0.5959088802999999,EndpointTrend,learnable_normal
2283,Det/images/normal_train/00976756.png,0,04,filename_bucket_1000:976,Normal,learnable_hard,0.1510640993,0.995,0.1010660411,0.5958821086,EndpointTrend,learnable_normal
2284,Det/images/normal_train/00290294.png,0,00,filename_bucket_1000:290,Normal,learnable_hard,0.3248033698,0.83,0.1823388175,0.5957437977,EndpointTrend,learnable_normal
2285,Det/images/normal_train/01245596.png,0,09,filename_bucket_1000:1245,Normal,learnable_hard,0.4855822526,0.4,0.2593122807,0.5956446426,EndpointTrend,learnable_normal
2286,Det/images/normal_train/00443046.png,0,00,filename_bucket_1000:443,Normal,learnable_hard,0.2350022371,0.985,0.1629974586,0.5956218224000001,EndpointTrend,learnable_normal
2287,Det/images/normal_train/01038759.png,0,00,filename_bucket_1000:1038,Normal,learnable_hard,0.0575227553,0.99,0.0954115796,0.5954372384000001,EndpointTrend,learnable_normal
2288,Det/images/normal_train/00595926.png,0,01,filename_bucket_1000:595,Normal,learnable_hard,0.2479100099,0.985,0.1236409374,0.5950634089,EndpointTrend,learnable_normal
2289,Det/images/normal_train/01059024.png,0,03,filename_bucket_1000:1059,Normal,learnable_hard,0.1394215591,0.99,0.1539528768,0.5950523185000001,EndpointTrend,learnable_normal
2290,Det/images/normal_train/01110597.png,0,09,filename_bucket_1000:1110,Normal,learnable_hard,0.2666688501,0.83,0.2066436815,0.5950066053,EndpointTrend,learnable_normal
2291,Det/images/normal_train/00304579.png,0,06,filename_bucket_1000:304,Normal,learnable_hard,0.0889164085,0.965,0.1489047901,0.5949402386999999,EndpointTrend,learnable_normal
2292,Det/images/normal_train/01259866.png,0,06,filename_bucket_1000:1259,Normal,learnable_hard,0.1152774225,0.995,0.0919623888,0.5948343489000001,EndpointTrend,learnable_normal
2293,Det/images/normal_train/01006321.png,0,05,filename_bucket_1000:1006,Normal,learnable_hard,0.0496745213,0.99,0.0848346469,0.5948022841999999,EndpointTrend,learnable_normal
2294,Det/images/normal_train/01146652.png,0,05,filename_bucket_1000:1146,Normal,learnable_hard,0.1860472704,0.96,0.1383008239,0.5946374286,EndpointTrend,learnable_normal
2295,Det/images/normal_train/01070816.png,0,06,filename_bucket_1000:1070,Normal,learnable_hard,0.1213628721,0.99,0.0855535022,0.5946199261,EndpointTrend,learnable_normal
2296,Det/images/normal_train/00492250.png,0,05,filename_bucket_1000:492,Normal,learnable_hard,0.3791525003,0.605,0.2824777754,0.5943812315,EndpointTrend,learnable_normal
2297,Det/images/normal_train/00181378.png,0,09,filename_bucket_1000:181,Normal,learnable_hard,0.4573444606,0.61,0.2375905452,0.5943493913,EndpointTrend,learnable_normal
2298,Det/images/normal_train/00433139.png,0,05,filename_bucket_1000:433,Normal,learnable_hard,0.8218185313,0.07,0.1628927196,0.5943297743,EndpointTrend,learnable_normal
2299,Det/images/normal_train/00261873.png,0,00,filename_bucket_1000:261,Normal,learnable_hard,0.0562538486,0.985,0.1084400875,0.5942458702000001,EndpointTrend,learnable_normal
2300,Det/images/normal_train/00416590.png,0,05,filename_bucket_1000:416,Normal,learnable_hard,0.172908783,0.97,0.1342824675,0.5942007516,EndpointTrend,learnable_normal
2301,Det/images/normal_train/00521772.png,0,05,filename_bucket_1000:521,Normal,learnable_hard,0.4514562236,0.405,0.2422054128,0.5941075366,EndpointTrend,learnable_normal
2302,Det/images/normal_train/01290562.png,0,03,filename_bucket_1000:1290,Normal,learnable_hard,0.0449952249,0.99,0.0766322993,0.5940053705,EndpointTrend,learnable_normal
2303,Det/images/normal_train/00807731.png,0,08,filename_bucket_1000:807,Normal,learnable_hard,0.2205693373,0.845,0.2085785238,0.5934834368999999,EndpointTrend,learnable_normal
2304,Det/images/normal_train/00767889.png,0,03,filename_bucket_1000:767,Normal,learnable_hard,0.1122211805,0.985,0.1464400629,0.5933326002,EndpointTrend,learnable_normal
2305,Det/images/normal_train/01256077.png,0,02,filename_bucket_1000:1256,Normal,learnable_hard,0.0792054754,0.98,0.1016147417,0.5933009877,EndpointTrend,learnable_normal
2306,Det/images/normal_train/00960147.png,0,02,filename_bucket_1000:960,Normal,learnable_hard,0.0934131761,0.995,0.0714528798,0.5932805566999999,EndpointTrend,learnable_normal
2307,Det/images/normal_train/00436557.png,0,09,filename_bucket_1000:436,Normal,learnable_hard,0.1114029361,0.995,0.0730089403,0.5929837209,EndpointTrend,learnable_normal
2308,Det/images/normal_train/01288883.png,0,07,filename_bucket_1000:1288,Normal,learnable_hard,0.2367507196,0.975,0.081434282,0.5928984881,EndpointTrend,learnable_normal
2309,Det/images/normal_train/01198704.png,0,03,filename_bucket_1000:1198,Normal,learnable_hard,0.0405754299,0.99,0.0804483704,0.5925650193,EndpointTrend,learnable_normal
2310,Det/images/normal_train/00907207.png,0,02,filename_bucket_1000:907,Normal,learnable_hard,0.3106891358,0.725,0.2125273609,0.5924689911,EndpointTrend,learnable_normal
2311,Det/images/normal_train/00586578.png,0,01,filename_bucket_1000:586,Normal,learnable_hard,0.046888474,0.99,0.070608439,0.5920531509,EndpointTrend,learnable_normal
2312,Det/images/normal_train/00169892.png,0,06,filename_bucket_1000:169,Normal,learnable_hard,0.5298390808,0.305,0.2991923496,0.5918112186,EndpointTrend,learnable_normal
2313,Det/images/normal_train/01072833.png,0,03,filename_bucket_1000:1072,Normal,learnable_hard,0.229370368,0.98,0.1215928576,0.5917333439,EndpointTrend,learnable_normal
2314,Det/images/normal_train/01045801.png,0,08,filename_bucket_1000:1045,Normal,learnable_hard,0.1240065084,0.985,0.1007050886,0.5916772389,EndpointTrend,learnable_normal
2315,Det/images/normal_train/00546275.png,0,07,filename_bucket_1000:546,Normal,learnable_hard,0.0965417207,0.965,0.1343127033,0.591651123,EndpointTrend,learnable_normal
2316,Det/images/normal_train/00957246.png,0,02,filename_bucket_1000:957,Normal,learnable_hard,0.4321501457,0.6,0.2192733733,0.5915929079000001,EndpointTrend,learnable_normal
2317,Det/images/normal_train/00786372.png,0,03,filename_bucket_1000:786,Normal,learnable_hard,0.0945232862,0.965,0.1377757775,0.5915573132,EndpointTrend,learnable_normal
2318,Det/images/normal_train/00509029.png,0,08,filename_bucket_1000:509,Normal,learnable_hard,0.4894524395,0.42,0.3784687222,0.5915558261,EndpointTrend,learnable_normal
2319,Det/images/normal_train/00147514.png,0,08,filename_bucket_1000:147,Normal,learnable_hard,0.5818560551,0.215,0.1805104198,0.5915453657,EndpointTrend,learnable_normal
2320,Det/images/normal_train/00623454.png,0,08,filename_bucket_1000:623,Normal,learnable_hard,0.7992816874,0.1,0.1816318172,0.5913724601,EndpointTrend,learnable_normal
2321,Det/images/normal_train/01060111.png,0,01,filename_bucket_1000:1060,Normal,learnable_hard,0.87626755,0.03,0.1052558497,0.5913181304999999,EndpointTrend,learnable_normal
2322,Det/images/normal_train/00558205.png,0,06,filename_bucket_1000:558,Normal,learnable_hard,0.0759260582,0.99,0.111685455,0.5912879663,EndpointTrend,learnable_normal
2323,Det/images/normal_train/01045934.png,0,08,filename_bucket_1000:1045,Normal,learnable_hard,0.6464068616,0.205,0.2176180934,0.5912542176,EndpointTrend,learnable_normal
2324,Det/images/normal_train/01280566.png,0,03,filename_bucket_1000:1280,Normal,learnable_hard,0.8631044799,0.035,0.117597615,0.5912237167000001,EndpointTrend,learnable_normal
2325,Det/images/normal_train/00445431.png,0,08,filename_bucket_1000:445,Normal,learnable_hard,0.0593614404,0.985,0.0843166054,0.591014182,EndpointTrend,learnable_normal
2326,Det/images/normal_train/00488329.png,0,05,filename_bucket_1000:488,Normal,learnable_hard,0.5366266378,0.34,0.1822583457,0.5909991859999999,EndpointTrend,learnable_normal
2327,Det/images/normal_train/01183928.png,0,04,filename_bucket_1000:1183,Normal,learnable_hard,0.2146163273,0.975,0.1163111821,0.5908955242,EndpointTrend,learnable_normal
2328,Det/images/normal_train/00851709.png,0,01,filename_bucket_1000:851,Normal,learnable_hard,0.6668480212,0.13,0.146881197,0.5906056463,EndpointTrend,learnable_normal
2329,Det/images/normal_train/00702503.png,0,06,filename_bucket_1000:702,Normal,learnable_hard,0.2909220225,0.95,0.134340118,0.5905903875,EndpointTrend,learnable_normal
2330,Det/images/normal_train/01220307.png,0,01,filename_bucket_1000:1220,Normal,learnable_hard,0.1346335985,0.97,0.1345759861,0.5905456783,EndpointTrend,learnable_normal
2331,Det/images/normal_train/00476303.png,0,09,filename_bucket_1000:476,Normal,learnable_hard,0.1340072591,0.985,0.076311487,0.5905438344999999,EndpointTrend,learnable_normal
2332,Det/images/normal_train/00282906.png,0,04,filename_bucket_1000:282,Normal,learnable_hard,0.0283221552,0.99,0.0866034095,0.5905099703000001,EndpointTrend,learnable_normal
2333,Det/images/normal_train/01204768.png,0,09,filename_bucket_1000:1204,Normal,learnable_hard,0.0927213676,0.985,0.0935220956,0.5903263138,EndpointTrend,learnable_normal
2334,Det/images/normal_train/00694684.png,0,00,filename_bucket_1000:694,Normal,learnable_hard,0.2280213885,0.965,0.143088569,0.5900105381999999,EndpointTrend,learnable_normal
2335,Det/images/normal_train/00243088.png,0,06,filename_bucket_1000:243,Normal,learnable_hard,0.0762269743,0.99,0.0838077725,0.5899356250000001,EndpointTrend,learnable_normal
2336,Det/images/normal_train/01112538.png,0,07,filename_bucket_1000:1112,Normal,learnable_hard,0.1219266053,0.99,0.0940862618,0.5899213915,EndpointTrend,learnable_normal
2337,Det/images/normal_train/00933829.png,0,03,filename_bucket_1000:933,Normal,learnable_hard,0.2490147938,0.96,0.1508215425,0.5897101536,EndpointTrend,learnable_normal
2338,Det/images/normal_train/00372671.png,0,05,filename_bucket_1000:372,Normal,learnable_hard,0.1486929328,0.975,0.108697067,0.5896482766,EndpointTrend,learnable_normal
