rank,sample_id,y_true,oof_fold,oof_group_id,train_primary_class,dynamic_bucket,mean_p_defect,correct_rate,std_p_defect,raw_score,method,method_eligible_pool_id
3337,Det/images/train/01139990.png,1,05,filename_bucket_1000:1139,DE,learnable_hard,0.690141549,0.775,0.220354066,0.9403127611321996,GapGuard-ClassStrat,clean_defect_positive_guard
3338,Det/images/train/00281566.png,1,09,filename_bucket_1000:281,RB,easy_clean,0.9297987327,1.0,0.0929218631,0.9402813965609282,GapGuard-ClassStrat,clean_defect_positive_guard
3339,Det/images/train/00298690.png,1,06,filename_bucket_1000:298,PF,learnable_hard,0.8591073226,0.935,0.2016551305,0.9402748414379769,GapGuard-ClassStrat,clean_defect_positive_guard
3340,Det/images/train/00790519.png,1,00,filename_bucket_1000:790,FS,learnable_hard,0.9427422481,0.975,0.1226160793,0.9402638522429636,GapGuard-ClassStrat,clean_defect_positive_guard
3341,Det/images/train/01172646.png,1,07,filename_bucket_1000:1172,OB,learnable_hard,0.7801680197,0.99,0.1321439091,0.9402469652576831,GapGuard-ClassStrat,clean_defect_positive_guard
3342,Det/images/train/00406581.png,1,03,filename_bucket_1000:406,AF,ordinary,0.8666367877,1.0,0.1165161527,0.9402364972837246,GapGuard-ClassStrat,clean_defect_positive_guard
3343,Det/images/train/01282368.png,1,02,filename_bucket_1000:1282,DE,learnable_hard,0.6494461691,0.62,0.2583207552,0.9401933866544623,GapGuard-ClassStrat,clean_defect_positive_guard
3344,Det/images/train/00870145.png,1,08,filename_bucket_1000:870,RB,learnable_hard,0.9056379823,0.995,0.1056172795,0.9401771756125172,GapGuard-ClassStrat,clean_defect_positive_guard
3345,Det/images/train/00842621.png,1,06,filename_bucket_1000:842,PF,learnable_hard,0.8379648407,0.995,0.1407742861,0.9401691331927337,GapGuard-ClassStrat,clean_defect_positive_guard
3346,Det/images/train/01160387.png,1,05,filename_bucket_1000:1160,FS,learnable_hard,0.8988982654,0.995,0.0994467506,0.9401583113458658,GapGuard-ClassStrat,clean_defect_positive_guard
3347,Det/images/train/00438737.png,1,02,filename_bucket_1000:438,OB,learnable_hard,0.3117766938,0.12,0.1876365377,0.9401423189621618,GapGuard-ClassStrat,clean_defect_positive_guard
3348,Det/images/train/01025742.png,1,01,filename_bucket_1000:1025,AF,learnable_hard,0.76824556,0.96,0.122419372,0.940129966975852,GapGuard-ClassStrat,clean_defect_positive_guard
3349,Det/images/train/00836982.png,1,07,filename_bucket_1000:836,DE,learnable_hard,0.6877052378,0.73,0.237217482,0.9400740121767255,GapGuard-ClassStrat,clean_defect_positive_guard
3350,Det/images/train/00503117.png,1,03,filename_bucket_1000:503,RB,ordinary,0.8552849644,1.0,0.0906750061,0.9400729546641066,GapGuard-ClassStrat,clean_defect_positive_guard
3351,Det/images/train/00304046.png,1,06,filename_bucket_1000:304,PF,learnable_hard,0.7408059908,0.975,0.1431562014,0.9400634249474902,GapGuard-ClassStrat,clean_defect_positive_guard
3352,Det/images/train/00744715.png,1,06,filename_bucket_1000:744,FS,learnable_hard,0.9289588508,0.975,0.1137754402,0.940052770448768,GapGuard-ClassStrat,clean_defect_positive_guard
3353,Det/images/train/00454645.png,1,05,filename_bucket_1000:454,OB,learnable_hard,0.7767787904,0.975,0.1245599583,0.9400376726666406,GapGuard-ClassStrat,clean_defect_positive_guard
3354,Det/images/train/01194529.png,1,00,filename_bucket_1000:1194,AF,easy_clean,0.9165934801,1.0,0.1030537601,0.9400234366679788,GapGuard-ClassStrat,clean_defect_positive_guard
3355,Det/images/train/01147632.png,1,07,filename_bucket_1000:1147,RB,ordinary,0.8704570127,1.0,0.0901297236,0.939968733715696,GapGuard-ClassStrat,clean_defect_positive_guard
3356,Det/images/train/01225702.png,1,01,filename_bucket_1000:1225,PF,learnable_hard,0.8449220604,0.98,0.1512567721,0.9399577167022465,GapGuard-ClassStrat,clean_defect_positive_guard
3357,Det/images/train/01248681.png,1,06,filename_bucket_1000:1248,DE,learnable_hard,0.7070525622,0.71,0.2287887927,0.9399546376989889,GapGuard-ClassStrat,clean_defect_positive_guard
3358,Det/images/train/00340679.png,1,02,filename_bucket_1000:340,FS,learnable_hard,0.8822408028,0.995,0.0943210414,0.9399472295516699,GapGuard-ClassStrat,clean_defect_positive_guard
3359,Det/images/train/01125419.png,1,02,filename_bucket_1000:1125,OB,learnable_hard,0.8491681537,0.995,0.1027449421,0.9399330263711194,GapGuard-ClassStrat,clean_defect_positive_guard
3360,Det/images/train/01233516.png,1,09,filename_bucket_1000:1233,AF,ordinary,0.8894606286,1.0,0.1101142473,0.939916906360106,GapGuard-ClassStrat,clean_defect_positive_guard
3361,Det/images/train/01009499.png,1,07,filename_bucket_1000:1009,RB,learnable_hard,0.8859260094,0.99,0.0906540237,0.9398645127672853,GapGuard-ClassStrat,clean_defect_positive_guard
3362,Det/images/train/00223777.png,1,06,filename_bucket_1000:223,PF,ordinary,0.889293538,1.0,0.1584127285,0.9398520084570031,GapGuard-ClassStrat,clean_defect_positive_guard
3363,Det/images/train/00197736.png,1,06,filename_bucket_1000:197,FS,easy_clean,0.9289458683,1.0,0.0929940077,0.9398416886545714,GapGuard-ClassStrat,clean_defect_positive_guard
3364,Det/images/train/00370965.png,1,06,filename_bucket_1000:370,DE,learnable_hard,0.6541890787,0.72,0.230718292,0.9398352632212521,GapGuard-ClassStrat,clean_defect_positive_guard
3365,Det/images/train/01070158.png,1,06,filename_bucket_1000:1070,OB,learnable_hard,0.8405623075,0.995,0.1147889528,0.939828380075598,GapGuard-ClassStrat,clean_defect_positive_guard
3366,Det/images/train/00901535.png,1,06,filename_bucket_1000:901,AF,ordinary,0.8486275646,1.0,0.1083347931,0.9398103760522332,GapGuard-ClassStrat,clean_defect_positive_guard
3367,Det/images/train/01235332.png,1,01,filename_bucket_1000:1235,RB,learnable_hard,0.6658045046,0.815,0.1411465079,0.9397602918188745,GapGuard-ClassStrat,clean_defect_positive_guard
3368,Det/images/train/00224372.png,1,00,filename_bucket_1000:224,PF,learnable_hard,0.8515979625,0.995,0.1424330459,0.9397463002117599,GapGuard-ClassStrat,clean_defect_positive_guard
3369,Det/images/train/00415117.png,1,04,filename_bucket_1000:415,FS,learnable_hard,0.8916112635,0.995,0.0965135399,0.9397361477574735,GapGuard-ClassStrat,clean_defect_positive_guard
3370,Det/images/train/00588742.png,1,04,filename_bucket_1000:588,OB,ordinary,0.8018710661,1.0,0.1066678493,0.9397237337800767,GapGuard-ClassStrat,clean_defect_positive_guard
3371,Det/images/train/01267415.png,1,04,filename_bucket_1000:1267,DE,learnable_hard,0.6044791833,0.545,0.2577839265,0.9397158887435153,GapGuard-ClassStrat,clean_defect_positive_guard
3372,Det/images/train/00715281.png,1,09,filename_bucket_1000:715,AF,learnable_hard,0.8051214276,0.99,0.1285954356,0.9397038457443605,GapGuard-ClassStrat,clean_defect_positive_guard
3373,Det/images/train/00419919.png,1,04,filename_bucket_1000:419,RB,learnable_hard,0.8334432638,0.995,0.1117635855,0.9396560708704634,GapGuard-ClassStrat,clean_defect_positive_guard
3374,Det/images/train/00176359.png,1,09,filename_bucket_1000:176,PF,learnable_hard,0.6287254072,0.775,0.1526966594,0.9396405919665165,GapGuard-ClassStrat,clean_defect_positive_guard
3375,Det/images/train/00317285.png,1,04,filename_bucket_1000:317,FS,learnable_hard,0.8721872579,0.99,0.1017568083,0.9396306068603756,GapGuard-ClassStrat,clean_defect_positive_guard
3376,Det/images/train/00290776.png,1,00,filename_bucket_1000:290,OB,learnable_hard,0.910164773,0.98,0.149140594,0.9396190874845555,GapGuard-ClassStrat,clean_defect_positive_guard
3377,Det/images/train/00447666.png,1,05,filename_bucket_1000:447,AF,learnable_hard,0.9172749514,0.975,0.1422139384,0.9395973154364877,GapGuard-ClassStrat,clean_defect_positive_guard
3378,Det/images/train/00581042.png,1,02,filename_bucket_1000:581,DE,learnable_hard,0.7927558433,0.85,0.22376092,0.9395965142657784,GapGuard-ClassStrat,clean_defect_positive_guard
3379,Det/images/train/00809050.png,1,05,filename_bucket_1000:809,RB,learnable_hard,0.8822434357,0.99,0.0935060262,0.9395518499220527,GapGuard-ClassStrat,clean_defect_positive_guard
3380,Det/images/train/00836598.png,1,07,filename_bucket_1000:836,PF,learnable_hard,0.7820586753,0.985,0.1287253411,0.9395348837212723,GapGuard-ClassStrat,clean_defect_positive_guard
3381,Det/images/train/00427387.png,1,04,filename_bucket_1000:427,FS,learnable_hard,0.7927166072,0.99,0.0920699492,0.939525065963278,GapGuard-ClassStrat,clean_defect_positive_guard
3382,Det/images/train/00293340.png,1,07,filename_bucket_1000:293,OB,learnable_hard,0.8768643371,0.985,0.115926717,0.9395144411890344,GapGuard-ClassStrat,clean_defect_positive_guard
3383,Det/images/train/00597619.png,1,03,filename_bucket_1000:597,AF,learnable_hard,0.9111212936,0.995,0.1063184128,0.9394907851286152,GapGuard-ClassStrat,clean_defect_positive_guard
3384,Det/images/train/01184620.png,1,04,filename_bucket_1000:1184,DE,learnable_hard,0.5954616818,0.485,0.2459813041,0.9394771397880417,GapGuard-ClassStrat,clean_defect_positive_guard
3385,Det/images/train/00420453.png,1,05,filename_bucket_1000:420,RB,learnable_hard,0.8587002753,0.985,0.1183428322,0.9394476289736421,GapGuard-ClassStrat,clean_defect_positive_guard
3386,Det/images/train/00580842.png,1,02,filename_bucket_1000:580,PF,learnable_hard,0.7026591374,0.81,0.1946037741,0.9394291754760287,GapGuard-ClassStrat,clean_defect_positive_guard
3387,Det/images/train/00502466.png,1,01,filename_bucket_1000:502,FS,learnable_hard,0.9032620245,0.995,0.1021384258,0.9394195250661802,GapGuard-ClassStrat,clean_defect_positive_guard
3388,Det/images/train/00444808.png,1,02,filename_bucket_1000:444,OB,ordinary,0.9098046107,1.0,0.114645027,0.9394097948935131,GapGuard-ClassStrat,clean_defect_positive_guard
3389,Det/images/train/00770446.png,1,02,filename_bucket_1000:770,AF,ordinary,0.7831515157,1.0,0.1114565665,0.9393842548207426,GapGuard-ClassStrat,clean_defect_positive_guard
3390,Det/images/train/01211703.png,1,04,filename_bucket_1000:1211,DE,learnable_hard,0.759498449,0.775,0.2338881723,0.9393577653103046,GapGuard-ClassStrat,clean_defect_positive_guard
3391,Det/images/train/00214421.png,1,09,filename_bucket_1000:214,RB,easy_clean,0.9099346098,1.0,0.0812800974,0.9393434080252312,GapGuard-ClassStrat,clean_defect_positive_guard
3392,Det/images/train/00552734.png,1,07,filename_bucket_1000:552,PF,learnable_hard,0.831422637,0.99,0.1385273435,0.9393234672307851,GapGuard-ClassStrat,clean_defect_positive_guard
3393,Det/images/train/00288428.png,1,07,filename_bucket_1000:288,FS,learnable_hard,0.9363585012,0.985,0.1108329552,0.9393139841690825,GapGuard-ClassStrat,clean_defect_positive_guard
3394,Det/images/train/00559259.png,1,03,filename_bucket_1000:559,OB,ordinary,0.9086065865,1.0,0.1095743419,0.9393051485979919,GapGuard-ClassStrat,clean_defect_positive_guard
3395,Det/images/train/00935078.png,1,09,filename_bucket_1000:935,AF,ordinary,0.8918881661,1.0,0.0969391561,0.9392777245128695,GapGuard-ClassStrat,clean_defect_positive_guard
3396,Det/images/train/01046484.png,1,03,filename_bucket_1000:1046,RB,ordinary,0.7971242422,1.0,0.0915065788,0.9392391870768201,GapGuard-ClassStrat,clean_defect_positive_guard
3397,Det/images/train/00739356.png,1,00,filename_bucket_1000:739,DE,learnable_hard,0.6219264439,0.56,0.252972931,0.9392383908325677,GapGuard-ClassStrat,clean_defect_positive_guard
3398,Det/images/train/01030548.png,1,04,filename_bucket_1000:1030,PF,learnable_hard,0.8195405535,0.995,0.1512003101,0.9392177589855414,GapGuard-ClassStrat,clean_defect_positive_guard
3399,Det/images/train/01025006.png,1,01,filename_bucket_1000:1025,FS,unstable_boundary,0.5900529888,0.68,0.1633641046,0.9392084432719846,GapGuard-ClassStrat,clean_defect_positive_guard
3400,Det/images/train/00570089.png,1,02,filename_bucket_1000:570,OB,learnable_hard,0.8865493864,0.995,0.1044204234,0.9392005023024707,GapGuard-ClassStrat,clean_defect_positive_guard
3401,Det/images/train/01023593.png,1,00,filename_bucket_1000:1023,AF,learnable_hard,0.9045579599,0.99,0.1144492612,0.9391711942049965,GapGuard-ClassStrat,clean_defect_positive_guard
3402,Det/images/train/00598107.png,1,06,filename_bucket_1000:598,RB,unstable_boundary,0.619560761,0.8,0.1396697344,0.9391349661284095,GapGuard-ClassStrat,clean_defect_positive_guard
3403,Det/images/train/00168170.png,1,07,filename_bucket_1000:168,DE,learnable_hard,0.5514629576,0.4,0.2364494244,0.9391190163548303,GapGuard-ClassStrat,clean_defect_positive_guard
3404,Det/images/train/00192714.png,1,09,filename_bucket_1000:192,PF,ordinary,0.8831421491,1.0,0.1410613975,0.9391120507402981,GapGuard-ClassStrat,clean_defect_positive_guard
3405,Det/images/train/00305052.png,1,02,filename_bucket_1000:305,FS,learnable_hard,0.8800871497,0.995,0.0871873125,0.9391029023748869,GapGuard-ClassStrat,clean_defect_positive_guard
3406,Det/images/train/00452462.png,1,06,filename_bucket_1000:452,OB,learnable_hard,0.9043322223,0.995,0.1103061926,0.9390958560069493,GapGuard-ClassStrat,clean_defect_positive_guard
3407,Det/images/train/00901538.png,1,06,filename_bucket_1000:901,AF,learnable_hard,0.9078288449,0.995,0.0979483253,0.9390646638971234,GapGuard-ClassStrat,clean_defect_positive_guard
3408,Det/images/train/01038922.png,1,00,filename_bucket_1000:1038,RB,ordinary,0.8743542346,1.0,0.0844518811,0.9390307451799987,GapGuard-ClassStrat,clean_defect_positive_guard
3409,Det/images/train/00708308.png,1,03,filename_bucket_1000:708,PF,learnable_hard,0.8651773493,0.99,0.1477882764,0.9390063424950547,GapGuard-ClassStrat,clean_defect_positive_guard
3410,Det/images/train/01093163.png,1,04,filename_bucket_1000:1093,DE,learnable_hard,0.4552900469,0.41,0.2160833929,0.9389996418770935,GapGuard-ClassStrat,clean_defect_positive_guard
3411,Det/images/train/00465483.png,1,00,filename_bucket_1000:465,FS,learnable_hard,0.9351316149,0.995,0.1036054962,0.9389973614777892,GapGuard-ClassStrat,clean_defect_positive_guard
3412,Det/images/train/00333219.png,1,00,filename_bucket_1000:333,OB,learnable_hard,0.895238792,0.98,0.1195075458,0.938991209711428,GapGuard-ClassStrat,clean_defect_positive_guard
3413,Det/images/train/00935995.png,1,09,filename_bucket_1000:935,AF,learnable_hard,0.908337667,0.995,0.1002819846,0.9389581335892501,GapGuard-ClassStrat,clean_defect_positive_guard
3414,Det/images/train/00883776.png,1,05,filename_bucket_1000:883,RB,learnable_hard,0.900583411,0.98,0.1103945994,0.9389265242315875,GapGuard-ClassStrat,clean_defect_positive_guard
3415,Det/images/train/00717464.png,1,00,filename_bucket_1000:717,PF,learnable_hard,0.6495000073,0.76,0.175275412,0.9389006342498113,GapGuard-ClassStrat,clean_defect_positive_guard
3416,Det/images/train/00378542.png,1,05,filename_bucket_1000:378,FS,learnable_hard,0.6923366034,0.89,0.1511842097,0.9388918205806914,GapGuard-ClassStrat,clean_defect_positive_guard
3417,Det/images/train/00290685.png,1,00,filename_bucket_1000:290,OB,learnable_hard,0.9373180643,0.98,0.1326107379,0.9388865634159067,GapGuard-ClassStrat,clean_defect_positive_guard
3418,Det/images/train/00700859.png,1,09,filename_bucket_1000:700,DE,learnable_hard,0.8091393437,0.87,0.2186675508,0.9388802673993561,GapGuard-ClassStrat,clean_defect_positive_guard
3419,Det/images/train/01170839.png,1,09,filename_bucket_1000:1170,AF,learnable_hard,0.863049285,0.99,0.1005161552,0.9388516032813762,GapGuard-ClassStrat,clean_defect_positive_guard
3420,Det/images/train/01096487.png,1,06,filename_bucket_1000:1096,RB,ordinary,0.8610110262,1.0,0.0939177809,0.9388223032831767,GapGuard-ClassStrat,clean_defect_positive_guard
3421,Det/images/train/00985921.png,1,03,filename_bucket_1000:985,PF,learnable_hard,0.8431860335,0.965,0.1618244594,0.938794926004568,GapGuard-ClassStrat,clean_defect_positive_guard
3422,Det/images/train/00569558.png,1,02,filename_bucket_1000:569,FS,easy_clean,0.9266847369,1.0,0.0964560567,0.9387862796835934,GapGuard-ClassStrat,clean_defect_positive_guard
3423,Det/images/train/00193893.png,1,06,filename_bucket_1000:193,OB,learnable_hard,0.8263936131,0.985,0.1105399598,0.9387819171203855,GapGuard-ClassStrat,clean_defect_positive_guard
3424,Det/images/train/00744444.png,1,06,filename_bucket_1000:744,DE,learnable_hard,0.2620925081,0.195,0.2402072508,0.9387608929216189,GapGuard-ClassStrat,clean_defect_positive_guard
3425,Det/images/train/00456974.png,1,06,filename_bucket_1000:456,AF,easy_clean,0.9141473383,1.0,0.1031812143,0.9387450729735031,GapGuard-ClassStrat,clean_defect_positive_guard
3426,Det/images/train/00870182.png,1,08,filename_bucket_1000:870,RB,easy_clean,0.9103630477,1.0,0.0889624936,0.9387180823347656,GapGuard-ClassStrat,clean_defect_positive_guard
3427,Det/images/train/00979893.png,1,05,filename_bucket_1000:979,PF,learnable_hard,0.7088810593,0.97,0.1529910308,0.9386892177593249,GapGuard-ClassStrat,clean_defect_positive_guard
3428,Det/images/train/00747658.png,1,06,filename_bucket_1000:747,FS,learnable_hard,0.8276234666,0.995,0.0932970877,0.9386807387864948,GapGuard-ClassStrat,clean_defect_positive_guard
3429,Det/images/train/01217627.png,1,06,filename_bucket_1000:1217,OB,learnable_hard,0.9049896915,0.995,0.1180937177,0.9386772708248644,GapGuard-ClassStrat,clean_defect_positive_guard
3430,Det/images/train/00718540.png,1,01,filename_bucket_1000:718,DE,learnable_hard,0.7578970819,0.73,0.2482345538,0.9386415184438821,GapGuard-ClassStrat,clean_defect_positive_guard
3431,Det/images/train/00630297.png,1,03,filename_bucket_1000:630,AF,learnable_hard,0.8674862107,0.97,0.169095669,0.9386385426656304,GapGuard-ClassStrat,clean_defect_positive_guard
3432,Det/images/train/01284507.png,1,00,filename_bucket_1000:1284,RB,ordinary,0.9079486996,1.0,0.087101886,0.9386138613863548,GapGuard-ClassStrat,clean_defect_positive_guard
3433,Det/images/train/00175212.png,1,06,filename_bucket_1000:175,PF,learnable_hard,0.9073001394,0.995,0.1432279989,0.9385835095140813,GapGuard-ClassStrat,clean_defect_positive_guard
3434,Det/images/train/00937043.png,1,05,filename_bucket_1000:937,FS,easy_clean,0.9212119592,1.0,0.0918122496,0.9385751978893973,GapGuard-ClassStrat,clean_defect_positive_guard
3435,Det/images/train/01010613.png,1,00,filename_bucket_1000:1010,OB,learnable_hard,0.9119670419,0.985,0.1134558311,0.938572624529343,GapGuard-ClassStrat,clean_defect_positive_guard
3436,Det/images/train/01171271.png,1,04,filename_bucket_1000:1171,AF,persistent_hard,0.2627707129,0.085,0.1453779973,0.9385320123577577,GapGuard-ClassStrat,clean_defect_positive_guard
3437,Det/images/train/01267273.png,1,04,filename_bucket_1000:1267,DE,learnable_hard,0.7478162036,0.785,0.2385335554,0.9385221439661453,GapGuard-ClassStrat,clean_defect_positive_guard
3438,Det/images/train/01273801.png,1,06,filename_bucket_1000:1273,RB,learnable_hard,0.9288877229,0.99,0.1046737296,0.9385096404379443,GapGuard-ClassStrat,clean_defect_positive_guard
3439,Det/images/train/01205397.png,1,04,filename_bucket_1000:1205,PF,learnable_hard,0.8378112024,0.915,0.2263555574,0.9384778012688373,GapGuard-ClassStrat,clean_defect_positive_guard
3440,Det/images/train/00288553.png,1,07,filename_bucket_1000:288,FS,learnable_hard,0.9402853243,0.98,0.1298662895,0.938469656992299,GapGuard-ClassStrat,clean_defect_positive_guard
3441,Det/images/train/00466681.png,1,04,filename_bucket_1000:466,OB,learnable_hard,0.9237662963,0.965,0.1676862927,0.9384679782338216,GapGuard-ClassStrat,clean_defect_positive_guard
3442,Det/images/train/01191181.png,1,09,filename_bucket_1000:1191,AF,learnable_hard,0.9063134161,0.98,0.1200645773,0.9384254820498851,GapGuard-ClassStrat,clean_defect_positive_guard
3443,Det/images/train/00428661.png,1,04,filename_bucket_1000:428,RB,learnable_hard,0.9000238355,0.995,0.086178491,0.9384054194895334,GapGuard-ClassStrat,clean_defect_positive_guard
3444,Det/images/train/00941726.png,1,00,filename_bucket_1000:941,DE,learnable_hard,0.72894812,0.795,0.2095305691,0.9384027694884085,GapGuard-ClassStrat,clean_defect_positive_guard
3445,Det/images/train/00948364.png,1,07,filename_bucket_1000:948,PF,learnable_hard,0.6177520445,0.735,0.1544981632,0.938372093023594,GapGuard-ClassStrat,clean_defect_positive_guard
3446,Det/images/train/00198685.png,1,04,filename_bucket_1000:198,FS,easy_clean,0.918008799,1.0,0.0840909572,0.9383641160952013,GapGuard-ClassStrat,clean_defect_positive_guard
3447,Det/images/train/00376474.png,1,00,filename_bucket_1000:376,OB,learnable_hard,0.9171637973,0.995,0.1109131397,0.9383633319383003,GapGuard-ClassStrat,clean_defect_positive_guard
3448,Det/images/train/01288964.png,1,07,filename_bucket_1000:1288,AF,learnable_hard,0.8784020814,0.985,0.1132207504,0.9383189517420124,GapGuard-ClassStrat,clean_defect_positive_guard
3449,Det/images/train/00309502.png,1,00,filename_bucket_1000:309,RB,unstable_boundary,0.5822469678,0.745,0.1414408432,0.9383011985411223,GapGuard-ClassStrat,clean_defect_positive_guard
3450,Det/images/train/00407600.png,1,00,filename_bucket_1000:407,DE,learnable_hard,0.7535793643,0.83,0.2049609631,0.9382833950106717,GapGuard-ClassStrat,clean_defect_positive_guard
3451,Det/images/train/01226498.png,1,00,filename_bucket_1000:1226,PF,ordinary,0.8290292537,1.0,0.1292081067,0.9382663847783507,GapGuard-ClassStrat,clean_defect_positive_guard
3452,Det/images/train/00455259.png,1,05,filename_bucket_1000:455,OB,learnable_hard,0.8837948333,0.985,0.1414319236,0.938258685642779,GapGuard-ClassStrat,clean_defect_positive_guard
3453,Det/images/train/00194630.png,1,04,filename_bucket_1000:194,FS,learnable_hard,0.708007074,0.89,0.1653304868,0.9382585751981031,GapGuard-ClassStrat,clean_defect_positive_guard
3454,Det/images/train/01192409.png,1,09,filename_bucket_1000:1192,AF,ordinary,0.8998914415,1.0,0.0996480277,0.9382124214341397,GapGuard-ClassStrat,clean_defect_positive_guard
3455,Det/images/train/01158253.png,1,00,filename_bucket_1000:1158,RB,ordinary,0.8498124754,1.0,0.0895089221,0.9381969775927114,GapGuard-ClassStrat,clean_defect_positive_guard
3456,Det/images/train/00976565.png,1,04,filename_bucket_1000:976,DE,learnable_hard,0.7452278206,0.785,0.2224085303,0.9381640205329348,GapGuard-ClassStrat,clean_defect_positive_guard
3457,Det/images/train/00163895.png,1,08,filename_bucket_1000:163,PF,learnable_hard,0.7221298503,0.905,0.1791379457,0.9381606765331073,GapGuard-ClassStrat,clean_defect_positive_guard
3458,Det/images/train/00431974.png,1,09,filename_bucket_1000:431,OB,learnable_hard,0.7991206394,0.985,0.1234887974,0.9381540393472578,GapGuard-ClassStrat,clean_defect_positive_guard
3459,Det/images/train/01254013.png,1,05,filename_bucket_1000:1254,FS,learnable_hard,0.9028254628,0.99,0.0940533537,0.9381530343010053,GapGuard-ClassStrat,clean_defect_positive_guard
3460,Det/images/train/01018112.png,1,01,filename_bucket_1000:1018,AF,learnable_hard,0.6169454996,0.735,0.1575646389,0.9381058911262672,GapGuard-ClassStrat,clean_defect_positive_guard
3461,Det/images/train/00289216.png,1,07,filename_bucket_1000:289,RB,learnable_hard,0.9421158225,0.985,0.1143014862,0.9380927566443007,GapGuard-ClassStrat,clean_defect_positive_guard
3462,Det/images/train/00685184.png,1,08,filename_bucket_1000:685,PF,learnable_hard,0.8109361896,0.995,0.1629447957,0.9380549682878628,GapGuard-ClassStrat,clean_defect_positive_guard
3463,Det/images/train/01076965.png,1,06,filename_bucket_1000:1076,OB,learnable_hard,0.6426393366,0.87,0.1275116577,0.9380493930517366,GapGuard-ClassStrat,clean_defect_positive_guard
3464,Det/images/train/00966143.png,1,07,filename_bucket_1000:966,FS,ordinary,0.8305808362,1.0,0.0876777474,0.9380474934039075,GapGuard-ClassStrat,clean_defect_positive_guard
3465,Det/images/train/01282358.png,1,02,filename_bucket_1000:1282,DE,learnable_hard,0.3810063647,0.27,0.2143992221,0.9380446460551976,GapGuard-ClassStrat,clean_defect_positive_guard
3466,Det/images/train/00345085.png,1,05,filename_bucket_1000:345,AF,learnable_hard,0.9051768269,0.985,0.1193565552,0.9379993608183941,GapGuard-ClassStrat,clean_defect_positive_guard
3467,Det/images/train/00276762.png,1,03,filename_bucket_1000:276,RB,learnable_hard,0.864964901,0.985,0.1067468371,0.93798853569589,GapGuard-ClassStrat,clean_defect_positive_guard
3468,Det/images/train/00943211.png,1,09,filename_bucket_1000:943,PF,learnable_hard,0.8416782678,0.96,0.152761191,0.9379492600426196,GapGuard-ClassStrat,clean_defect_positive_guard
3469,Det/images/train/01180085.png,1,04,filename_bucket_1000:1180,OB,learnable_hard,0.8505705039,0.99,0.1101595678,0.9379447467562153,GapGuard-ClassStrat,clean_defect_positive_guard
3470,Det/images/train/00438825.png,1,02,filename_bucket_1000:438,FS,learnable_hard,0.8653410441,0.985,0.0984498428,0.9379419525068091,GapGuard-ClassStrat,clean_defect_positive_guard
3471,Det/images/train/00699679.png,1,02,filename_bucket_1000:699,DE,learnable_hard,0.7458853745,0.76,0.2343660112,0.9379252715774608,GapGuard-ClassStrat,clean_defect_positive_guard
3472,Det/images/train/01294875.png,1,05,filename_bucket_1000:1294,AF,learnable_hard,0.8859015728,0.97,0.1389469679,0.9378928305105209,GapGuard-ClassStrat,clean_defect_positive_guard
3473,Det/images/train/00818620.png,1,02,filename_bucket_1000:818,RB,learnable_hard,0.8704811548,0.99,0.0976392727,0.9378843147474791,GapGuard-ClassStrat,clean_defect_positive_guard
3474,Det/images/train/00699849.png,1,02,filename_bucket_1000:699,PF,learnable_hard,0.7864124839,0.995,0.142531948,0.9378435517973757,GapGuard-ClassStrat,clean_defect_positive_guard
3475,Det/images/train/00762124.png,1,06,filename_bucket_1000:762,OB,unstable_boundary,0.5913090876,0.705,0.1439744249,0.9378401004606935,GapGuard-ClassStrat,clean_defect_positive_guard
3476,Det/images/train/00474326.png,1,08,filename_bucket_1000:474,FS,ordinary,0.8796025243,1.0,0.101208523,0.9378364116097114,GapGuard-ClassStrat,clean_defect_positive_guard
3477,Det/images/train/00358486.png,1,04,filename_bucket_1000:358,DE,learnable_hard,0.3987524594,0.3,0.2444437689,0.937805897099724,GapGuard-ClassStrat,clean_defect_positive_guard
3478,Det/images/train/01107280.png,1,09,filename_bucket_1000:1107,AF,learnable_hard,0.9157310297,0.995,0.1052543783,0.9377863002026475,GapGuard-ClassStrat,clean_defect_positive_guard
3479,Det/images/train/00278310.png,1,00,filename_bucket_1000:278,RB,learnable_hard,0.8491160263,0.99,0.0896973184,0.9377800937990682,GapGuard-ClassStrat,clean_defect_positive_guard
3480,Det/images/train/00886582.png,1,09,filename_bucket_1000:886,PF,learnable_hard,0.7835555266,0.98,0.1518512247,0.9377378435521325,GapGuard-ClassStrat,clean_defect_positive_guard
3481,Det/images/train/00288137.png,1,07,filename_bucket_1000:288,OB,learnable_hard,0.8832459179,0.995,0.1086284072,0.9377354541651723,GapGuard-ClassStrat,clean_defect_positive_guard
3482,Det/images/train/00425443.png,1,02,filename_bucket_1000:425,FS,learnable_hard,0.865908169,0.995,0.0899662471,0.9377308707126134,GapGuard-ClassStrat,clean_defect_positive_guard
3483,Det/images/train/01211571.png,1,04,filename_bucket_1000:1211,DE,learnable_hard,0.6371752588,0.52,0.2579214138,0.9376865226219873,GapGuard-ClassStrat,clean_defect_positive_guard
3484,Det/images/train/00825789.png,1,02,filename_bucket_1000:825,AF,learnable_hard,0.8142088713,0.95,0.1332352017,0.9376797698947745,GapGuard-ClassStrat,clean_defect_positive_guard
