model,ratio_id,ratio_percent,dataset_name,action,split,class_name,selected_rank,source_rel_path,target_rel_path,p_abnormal,top1_label,heuristic_group
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00026624.png,train/Abnormal/00026624.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00026693.png,train/Abnormal/00026693.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00026729.png,train/Abnormal/00026729.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00026946.png,train/Abnormal/00026946.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00026947.png,train/Abnormal/00026947.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00026948.png,train/Abnormal/00026948.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00026973.png,train/Abnormal/00026973.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00027122.png,train/Abnormal/00027122.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00027350.png,train/Abnormal/00027350.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00027371.png,train/Abnormal/00027371.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00027374.png,train/Abnormal/00027374.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00027449.png,train/Abnormal/00027449.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00027456.png,train/Abnormal/00027456.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00027457.png,train/Abnormal/00027457.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00027475.png,train/Abnormal/00027475.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00027518.png,train/Abnormal/00027518.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00027522.png,train/Abnormal/00027522.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00027550.png,train/Abnormal/00027550.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00027564.png,train/Abnormal/00027564.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00027567.png,train/Abnormal/00027567.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00027602.png,train/Abnormal/00027602.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00027678.png,train/Abnormal/00027678.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00027714.png,train/Abnormal/00027714.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00027734.png,train/Abnormal/00027734.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00027858.png,train/Abnormal/00027858.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00027859.png,train/Abnormal/00027859.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00027913.png,train/Abnormal/00027913.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00028011.png,train/Abnormal/00028011.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00028308.png,train/Abnormal/00028308.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00028353.png,train/Abnormal/00028353.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00028366.png,train/Abnormal/00028366.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00028369.png,train/Abnormal/00028369.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00028372.png,train/Abnormal/00028372.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00028439.png,train/Abnormal/00028439.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00028444.png,train/Abnormal/00028444.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00028713.png,train/Abnormal/00028713.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00028784.png,train/Abnormal/00028784.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00028967.png,train/Abnormal/00028967.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00029075.png,train/Abnormal/00029075.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00029121.png,train/Abnormal/00029121.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00029162.png,train/Abnormal/00029162.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00029174.png,train/Abnormal/00029174.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00029199.png,train/Abnormal/00029199.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00029201.png,train/Abnormal/00029201.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00029310.png,train/Abnormal/00029310.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00029312.png,train/Abnormal/00029312.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00029313.png,train/Abnormal/00029313.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00029451.png,train/Abnormal/00029451.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00029452.png,train/Abnormal/00029452.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00029493.png,train/Abnormal/00029493.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00029519.png,train/Abnormal/00029519.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00029699.png,train/Abnormal/00029699.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00029790.png,train/Abnormal/00029790.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00029815.png,train/Abnormal/00029815.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00029824.png,train/Abnormal/00029824.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00029857.png,train/Abnormal/00029857.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00029944.png,train/Abnormal/00029944.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00029969.png,train/Abnormal/00029969.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00030136.png,train/Abnormal/00030136.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00030144.png,train/Abnormal/00030144.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00030762.png,train/Abnormal/00030762.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00030763.png,train/Abnormal/00030763.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00031046.png,train/Abnormal/00031046.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00031049.png,train/Abnormal/00031049.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00031050.png,train/Abnormal/00031050.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00031154.png,train/Abnormal/00031154.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00031463.png,train/Abnormal/00031463.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00031464.png,train/Abnormal/00031464.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00031887.png,train/Abnormal/00031887.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00031948.png,train/Abnormal/00031948.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00031950.png,train/Abnormal/00031950.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00032024.png,train/Abnormal/00032024.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00032124.png,train/Abnormal/00032124.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00032234.png,train/Abnormal/00032234.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00032235.png,train/Abnormal/00032235.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00032298.png,train/Abnormal/00032298.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00032364.png,train/Abnormal/00032364.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00032432.png,train/Abnormal/00032432.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00032460.png,train/Abnormal/00032460.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00032511.png,train/Abnormal/00032511.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00032548.png,train/Abnormal/00032548.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00032551.png,train/Abnormal/00032551.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00032646.png,train/Abnormal/00032646.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00032660.png,train/Abnormal/00032660.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00032662.png,train/Abnormal/00032662.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00032663.png,train/Abnormal/00032663.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00032772.png,train/Abnormal/00032772.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00032853.png,train/Abnormal/00032853.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00032979.png,train/Abnormal/00032979.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00032981.png,train/Abnormal/00032981.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00032983.png,train/Abnormal/00032983.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00032997.png,train/Abnormal/00032997.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00033006.png,train/Abnormal/00033006.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00033007.png,train/Abnormal/00033007.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00033141.png,train/Abnormal/00033141.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00033185.png,train/Abnormal/00033185.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00033224.png,train/Abnormal/00033224.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00033231.png,train/Abnormal/00033231.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00033359.png,train/Abnormal/00033359.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00033469.png,train/Abnormal/00033469.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00033470.png,train/Abnormal/00033470.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00033516.png,train/Abnormal/00033516.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00033526.png,train/Abnormal/00033526.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00033527.png,train/Abnormal/00033527.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00033528.png,train/Abnormal/00033528.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00033530.png,train/Abnormal/00033530.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00033619.png,train/Abnormal/00033619.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00033637.png,train/Abnormal/00033637.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00033654.png,train/Abnormal/00033654.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00033656.png,train/Abnormal/00033656.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00033684.png,train/Abnormal/00033684.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00033710.png,train/Abnormal/00033710.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00033711.png,train/Abnormal/00033711.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00033712.png,train/Abnormal/00033712.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00033715.png,train/Abnormal/00033715.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00033716.png,train/Abnormal/00033716.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00033717.png,train/Abnormal/00033717.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00033824.png,train/Abnormal/00033824.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00033871.png,train/Abnormal/00033871.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00033873.png,train/Abnormal/00033873.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00033888.png,train/Abnormal/00033888.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00033971.png,train/Abnormal/00033971.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00033975.png,train/Abnormal/00033975.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00033981.png,train/Abnormal/00033981.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00033983.png,train/Abnormal/00033983.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00033992.png,train/Abnormal/00033992.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00033996.png,train/Abnormal/00033996.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00034046.png,train/Abnormal/00034046.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00034047.png,train/Abnormal/00034047.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00034048.png,train/Abnormal/00034048.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00034087.png,train/Abnormal/00034087.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00034088.png,train/Abnormal/00034088.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00034089.png,train/Abnormal/00034089.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00034090.png,train/Abnormal/00034090.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00034094.png,train/Abnormal/00034094.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00034097.png,train/Abnormal/00034097.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00034195.png,train/Abnormal/00034195.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00034203.png,train/Abnormal/00034203.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00034207.png,train/Abnormal/00034207.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00034211.png,train/Abnormal/00034211.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00034213.png,train/Abnormal/00034213.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00034221.png,train/Abnormal/00034221.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00034331.png,train/Abnormal/00034331.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00034337.png,train/Abnormal/00034337.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00034368.png,train/Abnormal/00034368.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00034371.png,train/Abnormal/00034371.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00034373.png,train/Abnormal/00034373.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00034478.png,train/Abnormal/00034478.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00034808.png,train/Abnormal/00034808.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00034829.png,train/Abnormal/00034829.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00034840.png,train/Abnormal/00034840.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00034854.png,train/Abnormal/00034854.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00034891.png,train/Abnormal/00034891.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00034940.png,train/Abnormal/00034940.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00034941.png,train/Abnormal/00034941.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00035028.png,train/Abnormal/00035028.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00035086.png,train/Abnormal/00035086.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00035088.png,train/Abnormal/00035088.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00035101.png,train/Abnormal/00035101.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00035130.png,train/Abnormal/00035130.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00035159.png,train/Abnormal/00035159.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00035218.png,train/Abnormal/00035218.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00035581.png,train/Abnormal/00035581.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00035618.png,train/Abnormal/00035618.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00035631.png,train/Abnormal/00035631.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00035633.png,train/Abnormal/00035633.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00035643.png,train/Abnormal/00035643.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00035732.png,train/Abnormal/00035732.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00035915.png,train/Abnormal/00035915.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00036082.png,train/Abnormal/00036082.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00036105.png,train/Abnormal/00036105.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00036226.png,train/Abnormal/00036226.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00036229.png,train/Abnormal/00036229.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00036447.png,train/Abnormal/00036447.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00036448.png,train/Abnormal/00036448.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00036533.png,train/Abnormal/00036533.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00036568.png,train/Abnormal/00036568.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00036587.png,train/Abnormal/00036587.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00036721.png,train/Abnormal/00036721.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00036723.png,train/Abnormal/00036723.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00036726.png,train/Abnormal/00036726.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00036857.png,train/Abnormal/00036857.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00036859.png,train/Abnormal/00036859.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00037154.png,train/Abnormal/00037154.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00037182.png,train/Abnormal/00037182.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00037236.png,train/Abnormal/00037236.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00037261.png,train/Abnormal/00037261.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00037330.png,train/Abnormal/00037330.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00037634.png,train/Abnormal/00037634.png,,,
yolo11m,hn00,0,yolo11m_gate2_formal_hn00,mirror,train,Abnormal,,train/Abnormal/00037641.png,train/Abnormal/00037641.png,,,
