model,ratio_id,ratio_percent,dataset_name,action,split,class_name,selected_rank,source_rel_path,target_rel_path,p_abnormal,top1_label,heuristic_group
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,162,train/Normal/00335773.png,train/Normal/00335773_hn1.png,0.216309,Normal,污渍
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,163,train/Normal/00497776.png,train/Normal/00497776_hn1.png,0.21582,Normal,污渍
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,164,train/Normal/00136785.png,train/Normal/00136785_hn1.png,0.215576,Normal,污渍
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,165,train/Normal/00147703.png,train/Normal/00147703_hn1.png,0.213989,Normal,污渍
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,166,train/Normal/00267490.png,train/Normal/00267490_hn1.png,0.210083,Normal,污渍
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,167,train/Normal/00315548.png,train/Normal/00315548_hn1.png,0.209717,Normal,其他
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,168,train/Normal/00335278.png,train/Normal/00335278_hn1.png,0.208618,Normal,其他
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,169,train/Normal/00422423.png,train/Normal/00422423_hn1.png,0.205566,Normal,污渍
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,170,train/Normal/00320863.png,train/Normal/00320863_hn1.png,0.204712,Normal,污渍
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,171,train/Normal/00140153.png,train/Normal/00140153_hn1.png,0.20166,Normal,其他
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,172,train/Normal/00162245.png,train/Normal/00162245_hn1.png,0.200928,Normal,其他
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,173,train/Normal/00159087.png,train/Normal/00159087_hn1.png,0.199219,Normal,污渍
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,174,train/Normal/00375408.png,train/Normal/00375408_hn1.png,0.195679,Normal,其他
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,175,train/Normal/00038559.png,train/Normal/00038559_hn1.png,0.19397,Normal,污渍
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,176,train/Normal/00415416.png,train/Normal/00415416_hn1.png,0.192993,Normal,污渍
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,177,train/Normal/00401374.png,train/Normal/00401374_hn1.png,0.191284,Normal,其他
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,178,train/Normal/00015075.png,train/Normal/00015075_hn1.png,0.183838,Normal,污渍
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,179,train/Normal/00313509.png,train/Normal/00313509_hn1.png,0.183838,Normal,其他
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,180,train/Normal/00396948.png,train/Normal/00396948_hn1.png,0.183838,Normal,其他
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,181,train/Normal/00444253.png,train/Normal/00444253_hn1.png,0.181885,Normal,其他
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,182,train/Normal/00351117.png,train/Normal/00351117_hn1.png,0.175781,Normal,污渍
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,183,train/Normal/00022206.png,train/Normal/00022206_hn1.png,0.174438,Normal,其他
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,184,train/Normal/00491918.png,train/Normal/00491918_hn1.png,0.172852,Normal,其他
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,185,train/Normal/00337016.png,train/Normal/00337016_hn1.png,0.172607,Normal,阴影
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,186,train/Normal/00168417.png,train/Normal/00168417_hn1.png,0.172119,Normal,污渍
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,187,train/Normal/00437039.png,train/Normal/00437039_hn1.png,0.170776,Normal,其他
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,188,train/Normal/00012805.png,train/Normal/00012805_hn1.png,0.167725,Normal,反光
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,189,train/Normal/00034962.png,train/Normal/00034962_hn1.png,0.167236,Normal,污渍
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,190,train/Normal/00138046.png,train/Normal/00138046_hn1.png,0.167236,Normal,其他
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,191,train/Normal/00471904.png,train/Normal/00471904_hn1.png,0.16626,Normal,污渍
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,192,train/Normal/00021408.png,train/Normal/00021408_hn1.png,0.165405,Normal,其他
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,193,train/Normal/00338697.png,train/Normal/00338697_hn1.png,0.164673,Normal,污渍
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,194,train/Normal/00134593.png,train/Normal/00134593_hn1.png,0.16272,Normal,污渍
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,195,train/Normal/00004306.png,train/Normal/00004306_hn1.png,0.160889,Normal,污渍
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,196,train/Normal/00313631.png,train/Normal/00313631_hn1.png,0.160278,Normal,阴影
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,197,train/Normal/00322339.png,train/Normal/00322339_hn1.png,0.160156,Normal,污渍
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,198,train/Normal/00165618.png,train/Normal/00165618_hn1.png,0.159302,Normal,其他
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,199,train/Normal/00471047.png,train/Normal/00471047_hn1.png,0.159302,Normal,其他
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,200,train/Normal/00486171.png,train/Normal/00486171_hn1.png,0.159302,Normal,反光
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,201,train/Normal/00353710.png,train/Normal/00353710_hn1.png,0.15918,Normal,反光
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,202,train/Normal/00371952.png,train/Normal/00371952_hn1.png,0.158813,Normal,污渍
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,203,train/Normal/00313362.png,train/Normal/00313362_hn1.png,0.158691,Normal,污渍
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,204,train/Normal/00441098.png,train/Normal/00441098_hn1.png,0.155762,Normal,其他
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,205,train/Normal/00331052.png,train/Normal/00331052_hn1.png,0.15564,Normal,污渍
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,206,train/Normal/00271057.png,train/Normal/00271057_hn1.png,0.154907,Normal,污渍
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,207,train/Normal/00275398.png,train/Normal/00275398_hn1.png,0.154175,Normal,反光
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,208,train/Normal/00377670.png,train/Normal/00377670_hn1.png,0.154175,Normal,污渍
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,209,train/Normal/00146294.png,train/Normal/00146294_hn1.png,0.152588,Normal,污渍
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,210,train/Normal/00000367.png,train/Normal/00000367_hn1.png,0.152222,Normal,其他
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,211,train/Normal/00335362.png,train/Normal/00335362_hn1.png,0.151245,Normal,污渍
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,212,train/Normal/00002051.png,train/Normal/00002051_hn1.png,0.150269,Normal,污渍
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,213,train/Normal/00298724.png,train/Normal/00298724_hn1.png,0.149902,Normal,反光
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,214,train/Normal/00373194.png,train/Normal/00373194_hn1.png,0.149048,Normal,其他
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,215,train/Normal/00462814.png,train/Normal/00462814_hn1.png,0.147827,Normal,其他
yolo11m,hn20,20,yolo11m_gate2_formal_hn20,duplicate_hn,train,Normal,216,train/Normal/00319692.png,train/Normal/00319692_hn1.png,0.141846,Normal,阴影
